Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.utils,DemoUtils,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.control.ControlOptions; ol.Coordinate; ol.control.MousePosition
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.utils,DemoUtils,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MeasureExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.control.Attribution
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MeasureExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapGuideExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.ViewOptions; ol.source.ImageMapGuideOptions; ol.layer.LayerOptions; ol.source.ImageMapGuideParams; ol.MapOptions
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapGuideExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,GeoJsonExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.FeatureOptions; ol.View; ol.layer.LayerOptions; ol.format.GeoJson; ol.MapOptions
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,GeoJsonExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WmtsExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.View
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WmtsExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WmtsExample,Law of Demeter violation,The tool detected the smell in this method (createWmtsTileGrid) because the method voilates the law of Demeter. The long chain of method invocations is : ol.proj.Projection.getExtent; ol.Extent.getWidth
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WmtsExample,Law of Demeter violation,The tool detected the smell in this method (createWmtsTileGrid) because the method voilates the law of Demeter. The long chain of method invocations is : ol.proj.Projection.getExtent; ol.Extent.getTopLeft
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,GraticuleExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.Coordinate; ol.control.MousePosition; ol.View
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,GraticuleExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,CanvasGradientExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.control.MousePosition; ol.View; ol.Feature; ol.style.Style; ol.Coordinate; ol.style.FillOptions
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,CanvasGradientExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,CanvasGradientExample,Law of Demeter violation,The tool detected the smell in this method (show) because the method voilates the law of Demeter. The long chain of method invocations is : ol.Feature.getGeometry; ol.geom.Geometry.rotate
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,SelectFeaturesExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.Coordinate; ol.control.MousePosition; ol.View; ol.interaction.SelectOptions; ol.Feature
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,SelectFeaturesExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,SelectFeaturesExample,Law of Demeter violation,The tool detected the smell in this method (show) because the method voilates the law of Demeter. The long chain of method invocations is : ol.Feature.getGeometry; ol.geom.Geometry.rotate
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,BingMapsExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.control.Attribution; ol.View
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,BingMapsExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,AnimationExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.Coordinate; ol.proj.ProjectionOptions; ol.control.MousePosition; ol.View; ol.layer.LayerOptions; ol.MapOptions; ol.control.MousePositionOptions
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,AnimationExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapEventsExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.Coordinate; ol.control.Attribution; ol.View
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapEventsExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapEventsExample,Law of Demeter violation,The tool detected the smell in this method (show) because the method voilates the law of Demeter. The long chain of method invocations is : ol.PluggableMap.getInteractions; ol.Collection.clear
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapEventsExample,Law of Demeter violation,The tool detected the smell in this method (show) because the method voilates the law of Demeter. The long chain of method invocations is : ol.MapBrowserEvent.getCoordinate; ol.Coordinate.getX
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,MapEventsExample,Law of Demeter violation,The tool detected the smell in this method (show) because the method voilates the law of Demeter. The long chain of method invocations is : ol.MapBrowserEvent.getCoordinate; ol.Coordinate.getX
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WfsExample,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: ol.format.GeoJson; ol.format.WfsWriteFeatureOptions; ol.View; ol.source.Vector; ol.format.Wfs
TDesjardins_GWT-OL3-Playground,com.github.tdesjardins.ol3.demo.client.example,WfsExample,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
