Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
uwescience_myria,edu.washington.escience.myria,MyriaConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SYSTEM_NAME; KB; MB; GB; TB; DEFAULT_MYRIA_API_PORT; EXEC_ENV_VAR_DATABASE_CONN_INFO; EXEC_ENV_VAR_DATABASE_SYSTEM; EXEC_ENV_VAR_DRIVING_TASK; EXEC_ENV_VAR_EXECUTION_MODE; EXEC_ENV_VAR_NODE_ID; EXEC_ENV_VAR_FRAGMENT_RESOURCE_MANAGER; EXEC_ENV_VAR_TEST_MODE; EXEC_ENV_VAR_QUERY_ID; EXEC_ENV_VAR_PROFILING_MODE; HEARTBEAT_INTERVAL; RESOURCE_REPORT_INTERVAL; MASTER_ID; MASTER_START_UP_TIMEOUT_IN_SECOND; PUSHING_TB_TIMEOUT; SCHEDULED_WORKER_FAILED_TO_START; SCHEDULED_WORKER_UNABLE_TO_START; SHORT_WAITING_INTERVAL_1_MS; SHORT_WAITING_INTERVAL_10_MS; SHORT_WAITING_INTERVAL_100_MS; SHORT_WAITING_INTERVAL_MS; STORAGE_DATABASE_NAME; STORAGE_JDBC_USERNAME; STORAGE_SYSTEM_MONETDB; STORAGE_MONETDB_PORT; STORAGE_SYSTEM_MYSQL; STORAGE_MYSQL_PORT; STORAGE_SYSTEM_SQLITE; STORAGE_SYSTEM_POSTGRESQL; WORKER_CONFIG_FILE; DEPLOYMENT_CONF_FILE; STORAGE_POSTGRESQL_PORT; THREAD_POOL_KEEP_ALIVE_TIME_IN_MS; WAITING_INTERVAL_1_SECOND_IN_MS; WORKER_IS_DEAD_INTERVAL; WORKER_LIVENESS_CHECKER_INTERVAL; WORKER_SHUTDOWN_CHECKER_INTERVAL; DEFAULT_PIPED_INPUT_STREAM_SIZE; MAX_ACTIVE_QUERIES; TUPLE_BATCH_DEFAULT_SIZE; EVENT_PROFILING_RELATION; EVENT_PROFILING_SCHEMA; SENT_PROFILING_RELATION; SENT_PROFILING_SCHEMA; RESOURCE_PROFILING_RELATION; RESOURCE_PROFILING_SCHEMA; PROFILING_CACHE_AGE; MAXIMUM_NUM_SUBQUERIES; DEFAULT_JANINO_IMPORTS; PYTHON_EXEC; PYTHON_WORKER_FILE; PYTHON_WORKER_PATH; PYUDF_RELATION; PYUDF_SCHEMA; PARALLEL_INGEST_WORKER_MINIMUM_PARTITION_SIZE; PARALLEL_INGEST_BYTE_OVERLAP; FLATMAP_COLUMN_NAME
uwescience_myria,edu.washington.escience.myria,MyriaConstants.FTMode,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
uwescience_myria,edu.washington.escience.myria,MyriaConstants.ProfilingMode,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
uwescience_myria,edu.washington.escience.myria,MyriaConstants.FunctionLanguage,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
uwescience_myria,edu.washington.escience.myria,MyriaConstants.PythonSpecialLengths,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
uwescience_myria,edu.washington.escience.myria,MyriaConstants.PythonType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
uwescience_myria,edu.washington.escience.myria,MyriaSystemConfigKeys,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: OPERATOR_INPUT_BUFFER_CAPACITY; OPERATOR_INPUT_BUFFER_RECOVER_TRIGGER; TCP_SEND_BUFFER_SIZE_BYTES; TCP_RECEIVE_BUFFER_SIZE_BYTES; FLOW_CONTROL_WRITE_BUFFER_LOW_MARK_BYTES; FLOW_CONTROL_WRITE_BUFFER_HIGH_MARK_BYTES; TCP_CONNECTION_TIMEOUT_MILLIS; WORKER_STORAGE_DATABASE_SYSTEM; WORKER_STORAGE_DATABASE_NAME; WORKER_STORAGE_DATABASE_PASSWORD; WORKER_STORAGE_DATABASE_PORT; WORKER_IDENTIFIER; DEPLOYMENT_PATH; DESCRIPTION; USERNAME; MASTER_NUMBER_VCORES; WORKER_NUMBER_VCORES; DRIVER_MEMORY_QUOTA_GB; MASTER_MEMORY_QUOTA_GB; WORKER_MEMORY_QUOTA_GB; MASTER_JVM_HEAP_SIZE_MAX_GB; WORKER_JVM_HEAP_SIZE_MAX_GB; MASTER_JVM_HEAP_SIZE_MIN_GB; WORKER_JVM_HEAP_SIZE_MIN_GB; DEPLOYMENT_CONF_FILE; ADMIN_PASSWORD; REST_PORT; SSL; DEBUG; JVM_OPTIONS; GANGLIA_MASTER_HOST; GANGLIA_MASTER_PORT; PERSIST_URI
uwescience_myria,edu.washington.escience.myria,RelationKey,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VALID_NAME_REGEX
uwescience_myria,edu.washington.escience.myria,MyriaCommit,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: COMMIT; BRANCH
uwescience_myria,edu.washington.escience.myria,Schema,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: VALID_NAME_REGEX; EMPTY_SCHEMA
