Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
magarena,magic.data,FileIO,toStr,14,2,1,30,0
magarena,magic.data,FileIO,toStr,3,1,1,50,0
magarena,magic.data,FileIO,toStrList,3,1,1,54,0
magarena,magic.data,FileIO,toStr,3,1,1,58,0
magarena,magic.data,FileIO,toProp,10,1,1,62,0
magarena,magic.data,FileIO,toProp,13,1,1,72,0
magarena,magic.data,FileIO,loadImage,13,1,1,84,0
magarena,magic.data,FileIO,toImg,12,2,2,96,0
magarena,magic.data,FileIO,toImg,13,1,2,110,0
magarena,magic.data,FileIO,toImg,16,1,2,122,0
magarena,magic.data,FileIO,toFile,10,1,3,136,0
magarena,magic.data,FileIO,toFile,10,1,3,146,0
magarena,magic.data,FileIO,close,16,3,1,159,0
magarena,magic.data,FileIO,copyFile,35,7,2,175,0
magarena,magic.data,MagicFormatDefinition,contains,13,4,1,15,0
magarena,magic.data,MagicFormatDefinition,addBannedCardName,3,1,1,28,0
magarena,magic.data,MagicFormatDefinition,addRestrictedCardName,3,1,1,32,0
magarena,magic.data,MagicFormatDefinition,addSetCode,3,1,1,40,0
magarena,magic.data,SoundEffects,SoundEffects,2,1,0,27,0
magarena,magic.data,SoundEffects,playClip,18,2,1,29,0
magarena,magic.data,SoundEffects,playClip,5,2,2,46,0
magarena,magic.data,SoundEffects,update,5,2,1,52,0
magarena,magic.data,DuelConfig,DuelConfig,7,1,0,51,0
magarena,magic.data,DuelConfig,DuelConfig,7,1,1,62,0
magarena,magic.data,DuelConfig,getStartLife,3,1,0,70,0
magarena,magic.data,DuelConfig,setStartLife,3,1,1,73,0
magarena,magic.data,DuelConfig,getHandSize,3,1,0,77,0
magarena,magic.data,DuelConfig,setHandSize,3,1,1,80,0
magarena,magic.data,DuelConfig,setNrOfGames,3,1,1,84,0
magarena,magic.data,DuelConfig,getNrOfGames,3,1,0,87,0
magarena,magic.data,DuelConfig,getCube,3,1,0,91,0
magarena,magic.data,DuelConfig,setCube,3,1,1,94,0
magarena,magic.data,DuelConfig,getPlayerProfile,3,1,1,98,0
magarena,magic.data,DuelConfig,setPlayerProfile,3,1,2,101,0
magarena,magic.data,DuelConfig,getPlayerDeckProfile,3,1,1,105,0
magarena,magic.data,DuelConfig,setPlayerDeckProfile,3,1,3,108,0
magarena,magic.data,DuelConfig,getPlayerAIs,11,2,0,112,0
magarena,magic.data,DuelConfig,load,10,1,1,123,0
magarena,magic.data,DuelConfig,setPlayerDeckProfile,5,1,2,134,0
magarena,magic.data,DuelConfig,load,5,1,0,140,0
magarena,magic.data,DuelConfig,save,10,1,1,146,0
magarena,magic.data,DuelConfig,save,11,1,0,157,0
magarena,magic.data,DuelConfig,getConfigFile,3,1,0,168,0
magarena,magic.data,DuelConfig,getInstance,3,1,0,172,0
magarena,magic.data,DuelConfig,getAiDifficulty,9,2,0,177,0
magarena,magic.data,DuelConfig,getAiExtraLife,9,2,0,192,0
magarena,magic.data,TokenCardDefinitions,getAll,3,1,0,13,0
magarena,magic.data,TokenCardDefinitions,get,9,2,1,17,0
magarena,magic.data,TokenCardDefinitions,add,3,1,1,26,0
magarena,magic.data,DeckUtils,accept,3,1,1,31,0
magarena,magic.data,DeckUtils,getDescription,3,1,0,35,0
magarena,magic.data,DeckUtils,getDeckFolder,3,1,0,43,0
magarena,magic.data,DeckUtils,getPrebuiltDecksFolder,4,1,0,47,0
magarena,magic.data,DeckUtils,createDeckFolder,6,2,0,52,0
magarena,magic.data,DeckUtils,saveDeck,53,9,2,59,0
magarena,magic.data,DeckUtils,getDeckFileContent,3,1,1,115,0
