Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
gwizard_gwizard,org.gwizard.services,ServicesModuleTests.NoOpService,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.services.example,ServicesModuleExample.ExampleServiceListener,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.services.example,ServicesModuleExample.ExampleService,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.services.example,ServicesModuleExample.ExampleModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.web,Scanner.Visitor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.web.example,WebModuleExample.HelloServlet,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.web.example,WebModuleExample.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.web.example,WebModuleExample.TestHandlerModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.logging.example,LoggingModuleExample.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.logging.example,LoggingModuleExample2.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rpc.example,ServerExample.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.config.example,ConfigModuleExample.MyConfig,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: name; name
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.ChronicallyUnhealthy,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.JmxHealthCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.JmxHealthCheck,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: name
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.CachedJmxHealthCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.CachedJmxHealthCheck,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: name
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.DeadlockHcWrapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.healthchecks,HealthChecksModuleExample.ExampleModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rest.example,RestModuleExample2.Thing,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rest.example,RestModuleExample2.ThingsResource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rest.example,RestModuleExample2.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rest.example,RestModuleExample.HelloResource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.rest.example,RestModuleExample.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.hibernate.example,HibernateModuleExample.Thing,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.hibernate.example,HibernateModuleExample.Work,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
gwizard_gwizard,org.gwizard.hibernate.example,HibernateModuleExample.MyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
