Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
noskovd_spring-data-orient,org.springframework.orm.orient,AbstractOrientDatabaseFactory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_MIN_POOL_SIZE; DEFAULT_MAX_POOL_SIZE
