Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilder,PackageBuilder,Long Parameter List,The method has 5 parameters. ,25
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,setUp,Long Statement,The length of the statement "extractor=new ResourceExtractor(ImmutableMap.<String`Object>builder().put("deb"`ImmutableMap.of("name"`NAME`"version"`"1.0-SNAPSHOT"`"maintainer"`"Jamie Furness")).put("project"`ImmutableMap.of("description"`DESCRIPTION`"artifactId"`"com.jamierf.dropwizard")).put("jvm"`ImmutableMap.of("packageName"`"openjdk-7-jdk"`"packageVersion"`"")).put("unix"`ImmutableMap.of("user"`USER)).put("path"`ImmutableMap.of("logDirectory"`"/tmp/logs"`"configFile"`"/tmp/config.yml"`"jvmConfigFile"`"/tmp/jvm.conf")).build()`LOG);" is 511.,66
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,setUp,Long Statement,The length of the statement "builder=new PackageBuilder(NAME`DESCRIPTION`URI.create("http://www.example.org")`LOG`Optional.of(new PgpConfiguration().setAlias(PGP_ALIAS).setKeyring(keyring).setPassphrase(PGP_PASSWORD)));" is 190.,66
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testCreatesPackageWithoutPgp,Long Statement,The length of the statement "builder=new PackageBuilder(NAME`DESCRIPTION`URI.create("http://www.example.org")`LOG`Optional.<PgpConfiguration>absent());" is 122.,96
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testFailsOnMissingTemplateVariables,Long Statement,The length of the statement "createPackage(ImmutableList.<Resource>of(new StringResource("hello {{{missing.variable}}}"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 152.,102
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testCreatesPackage,Long Statement,The length of the statement "final File debFile=createPackage(ImmutableList.<Resource>of(new StringResource("hello world"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 154.,109
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testPackageSignature,Long Statement,The length of the statement "final File debFile=createPackage(ImmutableList.<Resource>of(new StringResource("hello world"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 154.,117
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testPackageSignature,Long Statement,The length of the statement "final PGPPublicKey publicKey=((PGPPublicKeyRing)new BcPGPPublicKeyRingCollection(keyringIn).getKeyRings().next()).getPublicKey();" is 129.,117
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testValidArchive,Long Statement,The length of the statement "final File debFile=createPackage(ImmutableList.<Resource>of(new StringResource("hello world"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 154.,144
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testExpectedControlFiles,Long Statement,The length of the statement "final File debFile=createPackage(ImmutableList.<Resource>of(new StringResource("hello world"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 154.,154
reines_dropwizard-debpkg-maven-plugin,com.jamierf.dropwizard.debpkg.packaging,PackageBuilderTest,testExpectedDataFiles,Long Statement,The length of the statement "final File debFile=createPackage(ImmutableList.<Resource>of(new StringResource("hello world"`true`"/tmp/test.txt"`USER`USER`TarEntry.DEFAULT_FILE_MODE)));" is 154.,172
