Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
ontrack,net.nemerosa.ontrack.boot.ui,ResourceAssembler,toProjectResource,0,1,1,8,0
ontrack,net.nemerosa.ontrack.boot.ui,UIStructureController,UIStructureController,4,1,2,18,0
ontrack,net.nemerosa.ontrack.boot.ui,UIStructureController,newProject,4,1,1,24,0
ontrack,net.nemerosa.ontrack.boot.ui,UIResourceAssembler,UIResourceAssembler,3,1,1,14,0
ontrack,net.nemerosa.ontrack.boot.ui,UIResourceAssembler,structure,3,1,0,19,0
ontrack,net.nemerosa.ontrack.boot.ui,UIResourceAssembler,toProjectResource,3,1,1,23,0
ontrack,net.nemerosa.ontrack.boot.ui,UIStructure,newProject,0,1,1,9,0
ontrack,net.nemerosa.ontrack.boot.ui,UITop,UITop,3,1,1,19,0
ontrack,net.nemerosa.ontrack.boot.ui,UITop,ui,3,1,0,24,0
ontrack,net.nemerosa.ontrack.boot.ui,UIStructureIT,createProject,10,1,0,18,1
ontrack,net.nemerosa.ontrack.boot.resource,ResourceJsonSerializer,serialize,4,1,3,19,0
ontrack,net.nemerosa.ontrack.boot.resource,ResourceJsonSerializer,toJson,16,3,1,25,0
ontrack,net.nemerosa.ontrack.boot.resource,ResourceJsonSerializer,addLink,13,3,3,43,0
ontrack,net.nemerosa.ontrack.boot.resource,LinkNotFoundException,LinkNotFoundException,3,1,1,6,0
ontrack,net.nemerosa.ontrack.boot.resource,LinkNoSupplierException,LinkNoSupplierException,3,1,1,6,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,Resource,3,1,1,23,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,of,3,1,1,27,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,empty,3,1,0,31,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,link,3,1,2,35,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,self,3,1,1,39,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,link,4,1,2,43,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,link,4,1,3,48,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,link,4,1,3,53,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,getData,3,1,0,58,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,getLinks,3,1,0,62,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,follow,9,3,1,66,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,follow,11,2,1,76,0
ontrack,net.nemerosa.ontrack.boot.resource,Resource,follow,10,3,3,87,0
ontrack,net.nemerosa.ontrack.boot.resource,Link,Link,3,1,1,17,0
ontrack,net.nemerosa.ontrack.boot.resource,Link,Link,3,1,2,21,0
