Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core,Monitor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.filter,Comparison,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PCT_INTERPRETER; NUMBER_COMPARISONS; STRING_COMPARISONS
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.filter,TreeFilterTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.filter,FlatFilterTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.aggregator,DescendantTreeAggregatorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.aggregator,AncestorTreeAggregatorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.aggregation.aggregator,DescendantFlatAggregatorTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.parser,LogParser.AmountRead,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.parser,StackFrame,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ERR_NO_LINE_INFO; ERR_NO_LINE_FOUND
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.core.collector,FlameGraphCollector,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.ports.javafx.util,ResourceUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: INFO_MENU_ROOT; INFO_CHOICE_VIEWTYPE; INFO_CHOICE_FILTERTYPE; INFO_CHOICE_FILTERTARGET; INFO_CHOICE_COMPARISONOPERATOR; INFO_BUTTON_FREEZE_UNFROZEN; INFO_BUTTON_FREEZE_FROZEN; INFO_BUTTON_COMPARE; INFO_BUTTON_FILTER; INFO_BUTTON_COLUMNVIEW; INFO_BUTTON_EXPORT; INFO_BUTTON_QUICKFILTER; INFO_BUTTON_EXPANDALL; INFO_BUTTON_COLLAPSEALLALL; INFO_BUTTON_ADDFILTER; INFO_BUTTON_REMOVEFILTER; INFO_INPUT_QUICKFILTER; INFO_INPUT_FILTERVALUE; INFO_LABEL_PROFILESAMPLECOUNT; INFO_LABEL_BASESOURCE; INFO_LABEL_NEWSOURCE; INFO_LABEL_ANCESTORS; INFO_LABEL_DESCENDANTS; INFO_CHECK_HIDEERRORTHREADS; INFO_TABLE_FLAT; INFO_TABLE_FLATDIFF; INFO_TABLE_TREE; INFO_TABLE_TREEDIFF; INFO_LIST_FILTERS; INFO_TAB_PROFILE; INFO_TAB_PROFILEDIFF; CONTENT_LABEL_PROFILESAMPLECOUNT; CONTENT_LABEL_EXCEPTION; CONTENT_TAB_LOADING; CTXMENU_TREE_EXPANDFULLY; CTXMENU_TREE_EXPANDFIRSTONLY; CTXMENU_TREE_COLLAPSE; CTXMENU_TREE_EXPORTSUBTREE; CTXMENU_COLVW_SHOWSELFALL; CTXMENU_COLVW_HIDESELFALL; CTXMENU_COLVW_SHOWTOTALALL; CTXMENU_COLVW_HIDETOTALALL; CTXMENU_COLVW_SHOWCNTALL; CTXMENU_COLVW_HIDECNTALL; CTXMENU_COLVW_SHOWPCTALL; CTXMENU_COLVW_HIDEPCTALL; CTXMENU_COLVW_SHOWTIMEALL; CTXMENU_COLVW_HIDETIMEALL; CTXMENU_COLVW_SHOWNONDIFFALL; CTXMENU_COLVW_HIDENONDIFFALL; CTXMENU_COLVW_SHOWDIFFALL; CTXMENU_COLVW_HIDEDIFFALL; TOOLTIP_BUTTON_FREEZE_UNFROZEN; TOOLTIP_BUTTON_FREEZE_FROZEN; COLUMN_METHOD; COLUMN_SELF_PCT_GRAPH; COLUMN_TOTAL_PCT_GRAPH; COLUMN_SELF_CNT; COLUMN_SELF_TIME; COLUMN_SELF_CNT_DIFF; COLUMN_SELF_TIME_DIFF; COLUMN_SELF_CNT_PCT; COLUMN_SELF_TIME_PCT; COLUMN_SELF_CNT_PCT_DIFF; COLUMN_SELF_TIME_PCT_DIFF; COLUMN_TOTAL_CNT; COLUMN_TOTAL_TIME; COLUMN_TOTAL_CNT_DIFF; COLUMN_TOTAL_TIME_DIFF; COLUMN_TOTAL_CNT_PCT; COLUMN_TOTAL_TIME_PCT; COLUMN_TOTAL_CNT_PCT_DIFF; COLUMN_TOTAL_TIME_PCT_DIFF; TITLE_DIALOG_OPENFILE; TITLE_DIALOG_SPECIFYFILTERS; TITLE_DIALOG_SPECIFYFILTER; TITLE_DIALOG_ERR_OPENPROFILE; TITLE_DIALOG_ERR_EXPORTPROFILE; TITLE_DIALOG_ERR_ALREADYOPENPROFILE; HEADER_DIALOG_ERR_OPENPROFILE; HEADER_DIALOG_ERR_EXPORTPROFILE; HEADER_DIALOG_ERR_ALREADYOPENPROFILE; MESSAGE_DIALOG_ERR_OPENPROFILE; MESSAGE_DIALOG_ERR_TASKCANCELED; MESSAGE_DIALOG_ERR_EXPORTPROFILE; MESSAGE_DIALOG_ERR_ALREADYOPENPROFILE; TYPE_FILE_HP; TYPE_FILE_ALL; EXCEPTION_DIALOGCREATIONFAILED; GENERAL_UNKNOWN; GENERAL_THREAD; GENERAL_DEPTH; GENERAL_SAMPLECOUNT
RichardWarburton_honest-profiler,com.insightfullogic.honest_profiler.ports.javafx.util,BindUtil,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ANCESTOR_TREE_EXTRACTOR; DESCENDANT_TREE_EXTRACTOR; DESCENDANT_FLAT_EXTRACTOR
