Project Name,Package Name,Architecture Smell,Cause of the Smell
senbox-org_s1tbx,org.esa.s1tbx.fex.gpf.decisiontree,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProductSetNamespace; DecisionTreeOp; DecisionTreeNode; TestDescisionTreeOp]; [DecisionTreeOp.TreeNodeConverter]; [DecisionTreeOp.Spi]. LCC (Lack of Component Cohesion) = 0.5
senbox-org_s1tbx,org.esa.s1tbx.fex.gpf.oceantools,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OilSpillClusteringOp; OilSpillDetectionOp]; [OilSpillClusteringOp.Spi]; [AdaptiveThresholdingOp; ObjectDiscriminationOp]; [AdaptiveThresholdingOp.KDistributionPDF]; [AdaptiveThresholdingOp.Chi2DistributionPDF]; [AdaptiveThresholdingOp.ModifiedFinitePDF]; [AdaptiveThresholdingOp.NaturalExp]; [AdaptiveThresholdingOp.UniformDistribution]; [AdaptiveThresholdingOp.Spi]; [ObjectDiscriminationOp.ShipRecord]; [ObjectDiscriminationOp.AttributeInfo]; [ObjectDiscriminationOp.Spi]; [WindFieldEstimationOp]; [WindFieldEstimationOp.CMOD5]; [WindFieldEstimationOp.WindFieldRecord]; [WindFieldEstimationOp.Spi]; [OilSpillDetectionOp.Spi]. LCC (Lack of Component Cohesion) = 0.89
senbox-org_s1tbx,org.esa.s1tbx.ocean.toolviews.polarview,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esa.s1tbx.ocean.toolviews.polarview; org.esa.s1tbx.ocean.toolviews.polarview.polarplot
senbox-org_s1tbx,org.esa.s1tbx.ocean.toolviews.polarview,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PolarView; OceanSwellTopComponent; OceanSwellTopComponent.OSWProductManagerListener; ColourScaleDialog; ControlPanel; SpectraData; PolarPanel; SpectraDataAsar; SpectraDataSentinel1; SpectraDataBase; ReadoutCanvas]; [SpectraData.WaveProductType]; [SpectraData.SpectraUnit]; [Bundle]. LCC (Lack of Component Cohesion) = 0.29
senbox-org_s1tbx,org.esa.s1tbx.ocean.toolviews.polarview.polarplot,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esa.s1tbx.ocean.toolviews.polarview.polarplot; org.esa.s1tbx.ocean.toolviews.polarview
senbox-org_s1tbx,org.esa.s1tbx.ocean.toolviews.polarview.polarplot,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.esa.s1tbx.ocean.toolviews.polarview
senbox-org_s1tbx,org.esa.s1tbx.io.generic,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GenericReader; GenericComplexReader]; [ImportParameterizedProductAction]; [ImportParameterizedProductAction.ReadProductOperation]; [GenericReaderPlugIn]; [GenericReaderPlugIn.FileFilter]; [GenericComplexReaderPlugIn]; [GenericComplexReaderPlugIn.FileFilter]; [GenericBSQWriterPlugIn]; [GenericBSQWriter]. LCC (Lack of Component Cohesion) = 0.9
senbox-org_s1tbx,org.esa.s1tbx.dat.dialogs,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esa.s1tbx.dat.dialogs; org.esa.s1tbx.dat.toolviews.Projects
senbox-org_s1tbx,org.esa.s1tbx.dat.dialogs,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AutoCloseOptionPane]; [GenericBinaryDialog]; [GenericBinaryDialog.ProteryListener]; [ProductSetDialog]; [ComplexBinaryDialog]; [ComplexBinaryDialog.ProteryListener]. LCC (Lack of Component Cohesion) = 1.0
senbox-org_s1tbx,org.esa.s1tbx.dat.toolviews.Projects,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.esa.s1tbx.dat.toolviews.Projects; org.esa.s1tbx.dat.dialogs
