Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation,PathCertificateVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation,CRLCertificateVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation,OCSPCertificateVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation,GenericCertificateVerifier,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation.model,ValidationStatus.ValidatorSourceType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation.model,ValidationStatus.ValidatorSourceType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation.model,ValidationStatus.CertificateValidity,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
GluuFederation_oxAuth,org.gluu.oxauth.cert.validation.model,ValidationStatus.CertificateValidity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.cert.fingerprint,FingerprintHelper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.service.common,ApplicationFactory,Feature Envy,The tool detected a instance of this smell because getSmtpConfiguration is more interested in members of the type: ConfigurationService
GluuFederation_oxAuth,org.gluu.oxauth.service.common,ApplicationFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; configurationService; persistanceFactoryService; persistenceConfiguration; staticConfiguration; PERSISTENCE_AUTH_CONFIG_NAME; PERSISTENCE_ENTRY_MANAGER_NAME; PERSISTENCE_METRIC_ENTRY_MANAGER_NAME; PERSISTENCE_AUTH_ENTRY_MANAGER_NAME; PERSISTENCE_METRIC_CONFIG_GROUP_NAME
GluuFederation_oxAuth,org.gluu.oxauth.service.common,UserService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: USER_OBJECT_CLASSES; log; persistenceEntryManager; dataSourceTypeService; inumService
GluuFederation_oxAuth,org.gluu.oxauth.service.common,UserService,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyExporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyExporter.Cli,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: args; options
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyExporter.Cli,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyGenerator.Cli,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: args; options
GluuFederation_oxAuth,org.gluu.oxauth.util,KeyGenerator.Cli,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,PasswordValidator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,CertUtil,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GluuFederation_oxAuth,org.gluu.oxauth.util,ServerUtil,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: UmaScopeService; ErrorResponseFactory; ServerUtil
GluuFederation_oxAuth,org.gluu.oxauth.util,ServerUtil,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
GluuFederation_oxAuth,org.gluu.oxauth.util,TokenHashUtil,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PREFIX
GluuFederation_oxAuth,org.gluu.oxauth.model.event,Literal,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: INSTANCE; serialVersionUID
GluuFederation_oxAuth,org.gluu.oxauth.model.event,Literal,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; serialVersionUID
GluuFederation_oxAuth,org.gluu.oxauth.model.common,User,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SimpleUser
GluuFederation_oxAuth,org.gluu.oxauth.model.common,AuthorizationMethod,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
GluuFederation_oxAuth,org.gluu.oxauth.model.common,ScopeType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; displayName; mapByValues
GluuFederation_oxAuth,org.gluu.oxauth.model.common,Display,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: paramName
GluuFederation_oxAuth,org.gluu.oxauth.model.common,GrantType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; mapByValues
GluuFederation_oxAuth,org.gluu.oxauth.model.common,ResponseMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; mapByValues
GluuFederation_oxAuth,org.gluu.oxauth.model.common,Prompt,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: paramName
GluuFederation_oxAuth,org.gluu.oxauth.model.common,BackchannelTokenDeliveryMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; mapByValues
GluuFederation_oxAuth,org.gluu.oxauth.model.common,TokenType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: name
GluuFederation_oxAuth,org.gluu.oxauth.model.common,TokenTypeHint,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: value; mapByValues
GluuFederation_oxAuth,org.gluu.oxauth.model.common,SubjectType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: paramName
