Project Name,Package Name,Architecture Smell,Cause of the Smell
codelibs_elasticsearch-dynarank,org.codelibs.elasticsearch.dynarank.script.bucket.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MinhashBucketFactory]; [MinhashBucket]; [StandardBucket]; [MinhashBuckets]; [StandardBucketFactory]; [StandardBuckets]. LCC (Lack of Component Cohesion) = 1.0
