Project Name,Package Name,Architecture Smell,Cause of the Smell
graphaware_neo4j-reco,com.graphaware.reco.neo4j.engine,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SomethingInCommon]; [Neo4jTopLevelDelegatingSortingEngine]; [BaseCypherEngine; CypherEngine; CypherEngineTest]; [Neo4jTopLevelDelegatingRecommendationEngine]; [RandomRecommendations; RandomRecommendationsTest]; [Neo4jPrecomputedEngine]; [CollaborativeEngine; SkillsToLearn]; [Neo4jDelegatingEngine]; [CollaborativeEngineTest]. LCC (Lack of Component Cohesion) = 0.69
