Commit,TotalTestabilitySmells,OpenIssues,ClosedIssues
585bcf2c7813cfe98b9a62b3fcc6b704c17ab6b6,137,0,76
9ca23dc8b16da96343af5828018d69e8d8940e88,140,0,77
2738451e6a1341779d9b944f019250793e44115c,154,0,82
05dcab733e1aa304a51317399aacfeff61ff2ca1,157,0,84
b6dbc9b825313fbacdef4dd7269e4e2ce78879a8,161,0,90
dfc61402128963ce96ed14606d6a36a8c990f514,168,0,94
6920d3147fe865feacaee91265184108a69754de,184,0,101
39d94e335e5c8b3d6b7ed776f6f52875c2bc367a,187,0,109
bac371a6f220214e777352c7e5037ee4b2537e92,195,1,111
fbd9d7eb35ebf73526fcc2106a47feeb06a30694,195,1,118
5aa27fc447a60145992f73e0e0cb71e13f30858c,204,2,123
a196cb1c1cb6a6e8d5b6a4b2d5948912a1eb0dc5,233,2,127
240df87b275e18b3d3afb38d7b6ef967b9063127,217,2,128
71e9e4ffa958afd157ba34060af2f5476543c2a1,209,2,129
d49373c2588a07b2005db7a168fddb29d4c0b88b,207,2,129
1b1f6047614dd16e6c515cee9675e26e486de91a,207,2,129
e969c4fb0fc83280f8f2fc87d9905034553ed9e1,207,2,129
a139092a3d30c6e557c8da9cc697f6cc21212e80,262,2,129
6b38437eb2df3a0027a6d4c85055dc3aea4eb61a,262,2,129
7a55b2420c7c9a70afdc7092d0d420851cd17855,264,2,129
6441c0e861205c29802b06f1e9490d949132543c,264,2,129
c57c84edc445efb217c4df4401e2f0210d2901a5,268,2,134
e17b962d859cc7b01508582686b5294dd9dd56f2,269,2,137
e357a73b66df7a7c298290192fcb32f64bd506b8,263,2,163
c8d4d4b10c8f08b5a7f3303154fb441871912de5,241,2,171
1a5b963a1dad1637d2110e3ae874f0a8eabdccc0,227,2,175
d7a8569ff5c7a565c548a4e391f536817745560f,227,2,175
bcf25958b19c75f7861ace23ff2010a5290f13b5,227,2,175
36149105dbd780b9357081fb1a5d64cadf5e6998,227,2,175
33b53819b7b9aa32d970ac8d243a83a18483f50f,227,2,175
ae5702e1c565fb80d2692dc17689034fd42de43a,227,2,175
9615270dbb215a22bcbbc6c825f0125b73d8c1ea,241,2,175
843b3e07ff27aa80669f681134fca19d80b684f6,241,2,175
e5de3346d22792c48cd2dc16c773258fa816add1,239,2,175
ab62776f6d51e7df29d13f39263346877312b9dc,230,2,176
e29463f28cdf709f08e159e1550ebb7f5a76880b,230,2,177
22d3a24266130666296319682f96d0e3417c8856,221,2,177
c166a40f219291ed7a1728cad53e170f09ef57a0,221,2,177
cd427f45d132c94b6b9dce5e06b529ebd6ba2382,221,2,177
061d1383fd5ee87e26f06b27de83b80bb2431474,220,2,177
a090f9ac4ec38b1ad9fe4e0adee4da0bd0b24948,219,2,177
3196148ff2d4a7506417ca63b7980ac4e98db6d8,214,2,185
b27efb2ae8f41ba9aff999f71f51db9d2f86c56c,187,4,192
83629c75b8bc2e1d6e421c3b18ea96873ce69502,186,4,194
f7f968a833177cff2d541c41629b92a79dfd6c01,185,4,194
484314614387fc53cbc6491e35a5b3ce9ff1b5b7,175,4,196
2d9190f726b53ed112df4b0154c45ff97e8ab70d,170,4,197
0dcd20152632619b5959aa330feccb7024e6a7df,170,4,197
04508bea73bfac81de75a4d4ec460b29b981483d,170,4,197
733f080c47af93fedceb6fba032cc59c6db0cb0f,170,4,197
0d855f5e20dfec6cf7812ec57807d813d2e55498,187,4,197
e30e7432487b1f460721c9d84a1a5cbe3666db4c,187,4,197
bf7a32d531c608f235c4e0d5e87cfec4f4e9beb4,187,4,197
979d8279819eb0bb958d894e6bec3a7b35effa5e,183,4,197
63ccecba24db96ede10ab98386a445be06a57bdb,181,4,198
6e5900f5530072b1b3bb0ed0857f95d534ece6da,181,4,198
91ea808c61abf78397f118a90ffb2014927f726f,181,4,198
64f4659de5a8ff507d34d150467aaca3539bc140,181,4,198
0fa68a0f74153c45ad895269836861f3f1215612,167,4,198
fef2762a1d068fb1fd043444be4ffcddf2688bbb,167,4,198
5f6f891669ef5c4d8540bac277f6d07add4abade,166,4,198
ac9d4be6f2db3ff18aaed0e4833d2109946d035d,166,4,198
ad32958b37e09a953fc53be995e6bd0d3b92c9fd,166,4,205
7875d81c224a967de848a208f4fcc2de74defbec,163,4,220
68a21d3c7f041c79d9c58a0ea2d3a8a23d95e475,163,8,233
356778a79b235970e4426e62bf9b07b103624f9e,163,8,234
e5f15f482c8aafd5a71cf641c16223ae913b9886,163,8,234
93580a34c5b768ff22279466b64fd764bae2276a,163,8,234
3bafb0633584b1958410071be2822c380b76e22d,163,8,234
d394a9ee4268ec90ecc1c88653aa66334aad6add,163,8,234
1b55f97a74dcad50e71726c13e61a77c6784c3b5,163,8,234
a6aa5c77d8d6f89395f0932c4b5f66c9a72c2c50,78,8,234
452bc30423fe8e7e135deb73ebfb36ec969f84e9,78,8,239
3997e6575fbaa3e140ff13e1527d74c54e558990,78,8,242
1da36ac5eea4c1d397ed74b976a801ec6ec40036,74,8,249
9748aa3eae7d895895ca9b2d7297858f3d28b5e1,72,9,261
