Commit,TotalTestabilitySmells,OpenIssues,ClosedIssues
a898845a5afa32d00f7c5a717869fb3a50e562da,161,0,0
444307592dbbe0b03659ca35facda5bf9360ddf3,166,0,0
d5ba7aec6bf7df78cff316ed9215a5412cd6f15e,160,0,0
7c856dcd3e3cf384e141a58b14d6f3cb6058a0d0,160,0,0
5863cefcbf996d8bda0b43320be04ff2b032b2c5,163,0,0
f0a45113662632db0efabbf42ee85fdb936a54bc,160,0,0
b19d110de6ad2fa68bd407d7bab776af91f33aa1,163,0,0
64b8e4aa48c2805ae1a007b1098e4ed1b7e89993,156,0,0
aaf931ff9e27fe0bccb6015fa78118796a26090f,160,0,0
e4bf5498b261611c58580d7324ce5df9dd1400ed,156,0,0
c61106368c54fe9fd23a127feb24e577de161167,153,0,0
805c7ad99f5dc738a1e18b47f2e142502dcb37e0,153,0,0
b39820ff29b833d9bdb4c3641012d59e7fbacc46,153,0,0
837d17b94beb6b8d6c325395e6baf8686ce706ee,151,0,0
b65aa352485adcd0253a7c318ca028e43a91dce1,151,0,0
3568b3b2706c904297b8edb32f1ba32fb6980da0,153,0,0
e7a397e3ecc47aa4231160f741506da1ef28ddc8,153,0,0
fdd032a5a861ecba5c3bb10b79d914cb15d71f25,157,0,0
62accc96921f2bf906621d2869207b7d1692304a,153,0,0
0d06c5b9efeb11c7e7ac69fbfde79e6f5f22505f,157,0,0
f7264b2e34f4159b3328165bb5e48423ab1b8920,153,0,0
76bb7462f3c33507c39d5e94f4e350c789ff0a3d,153,0,0
1b34c1e1579bdc8d0dcd840c6e47687df844e6fa,153,0,0
97fac9e6071a1df4a9884d133828ac9e1aca7374,161,0,0
d974191852c8d4796d34823a6f922efe87241d0d,165,0,0
b8cded4c431243fcc1da5d6f42b3be1d2401a998,164,0,0
edeab74625dd554b7909548ddc3e3609d3388779,167,0,0
e8bcc890d073504e0797607cced77820ea139508,169,0,0
09d612efacacb2109e7dd6fb7a44f61365b8631a,168,0,0
9ab31f62229e601af070fc90bc2fb2eb77ecf158,169,0,0
9e743087f6c81e5b5512a4c7a0f700b533e05e02,167,0,0
e4c0c4685bb8aae9147650ed7ba15949841a8354,167,0,0
254fff66ffc16ebed7e82bd1f4af602840879c39,167,0,0
37812f35df4d9a3795f661496a96e634d8268eda,167,0,0
811a95e8dc6c9e777e8e22fafd3068eb297be77e,167,0,0
f5838f2f878798ddcbb327676b5135ca2eb7d1c7,167,0,0
c271b90417b2b3a68f0a652aaf758d6f4c6bfe9e,166,0,0
9026660487abfca6dc5c4dd89d9a9a6f39d3a150,166,0,0
7e6d0d7cd96d56e73138f48bd2b53c59060eb035,166,0,0
8b783c2ad781567723356d6432ce943d6f55ac55,166,0,0
bd97f2ccb0d8dde384d7705e18aae1ff2826a278,166,0,0
977a11dbc29d40b4f2746272d571355530779d6b,166,0,0
fba1d630276cfda617dd349d21c18edb8cb67dd9,166,0,0
eb74fba67b140dffaa90ec63954b1589b241ecb6,168,0,0
fa1740c8e219f4ef2994bdf906a2d5a9e7f6fab5,167,0,0
720e21666f260b13fafd37dd55c575a17a1694fb,157,0,0
16f1a29f180beebd27dfb119c62e7212add047d4,154,0,0
469d1d2729cd1713f1c20909045c8110784ad7bc,154,0,0
cd611d1b993600e7a79d5b968d1d9704d0c2c446,154,0,0
5717bbd729a922ba067315441a94b6d0ce970401,154,0,0
4287bce90928aeef601cbace11d1431e698f6f45,154,0,0
cd162c3f6d5cd2567e82875c6aa2c23a7c272ca7,154,0,0
f8acd7d3a4795fa1e6015897b0fa9ba89aff5146,153,0,0
b3931683f3bad2064a2018284cd1ec07ed988d35,153,0,0
6cc56d1677d49e920e9bd9368289b14cbb754701,153,0,0
91ce597f8c9d867ebe8472b1255e65cb4c068e1a,153,0,0
d0d4c2682864794cba6a4ba43cc4671c3136327f,154,0,0
5ef19bd95d45921a6f9ef3fb3c7e088dd5bffc7f,99,0,0
d7ff82fbe34a4e9bad97a387b5bae2b0e5c806a2,99,0,0
273fcdb6a73cf221a7a1d00aa33a3ed780947db5,101,0,0
c1cc9e56126027e57ec2157434bccbb0b3cc3870,103,0,0
dfec1d00762a468076907fbb20806d07e1537a46,105,0,0
d630e0b8d03e606d4ca6f135c385dc492af2d5f6,110,0,0
719861b6382c436cf572b0e6e84b8e51ef4de5de,113,0,0
4ea793c73ecebdc136cf741010acb0dbf403ff69,121,0,0
5c38eb1e59ccdb3763f4cfdc0946a84e2a59c3de,120,0,0
fdeddf6b8370392d2433347565cfc101b4b9dfb5,119,0,0
f88af6565d515614f8383ea8d1e31e65b152e1b8,119,0,0
d0c9629639049b6fded839236b2dd5017b79d7b2,119,0,0
486ea1cc447f8a4a8bb35de4caca9b689758d8c3,119,0,0
af1523f845f08870bcadd8a6dfd36395502a16dd,121,0,0
3662f5d3515fb6a3fa42f7fb3586bb379c3a3cd6,121,0,0
7c6bc9fb7c992c0426eac960ea5c32cc420b046c,124,0,0
a8c35650650fb59e9c98b767ec6380324a743614,128,0,0
23012efa64ecce6fdeddab9321213eeae7b85e32,119,0,0
875057ef745eb5c7fb82f8c4c33069b0fb023a67,119,0,0
ce28507a5278dfa08d5303958e911f7bf291bd79,124,0,0
424ffde02c37742a5a532fa3ef67a3fa1328fab1,125,0,0
2f9d459c48f8840228868f22a695275f2ede81b0,127,0,0
5d5770253d326274a8f72b531d58c5f6755e4dda,125,0,0
53f99b5b32ecb944fd61bd02276591cd19224c81,122,0,0
40c320ad076d96e6f9caa75f40b30d16da185f84,135,0,0
bdcf5d84977b676ee9fa0548c2ea8189b8644845,135,0,0
8871538d87218b7f1f9cfe18bb753af26bfd81d6,136,0,0
785ed01324b703be42471ee734fbe0fb80ac92ce,114,0,0
498e8e69d8f89a90aa6d4b9fb6485c8276ade4e0,136,0,0
953d554bed1f3748a2509d78cf059f535798e56f,136,0,0
a4b829d8530fcc79af5db0fa5249842b2d8bc2dc,136,0,0
2a58cc7d524d5ba108555e6244607b07eed44f08,136,0,0
e99b92951a8c0f2c1cf4f6811223c344dd528307,136,0,0
26c8783f8f344c77b6acec0d9256d4d5149a37f5,137,0,0
6bb5114e7c93cf31c9faaf9ae389c8d29f7fd65c,165,0,0
43b31833d5500395a1e1c3b12f04c9ef25e4372b,167,0,0
dd1961a30c2b524a082d2cf38c1b027208e4fb84,167,0,0
baaca13b06700bdf64ad5dce6c9b4786577cd1cc,187,0,0
4c31679571d098927726b7a6bd967c2574c9c444,187,0,0
a430615f56b1b96202495960649a39fee29be867,188,0,0
2a75512053cabd0ca6d7e63118744507c5d41d87,188,0,0
9878f5c8bc0bdf4ba2b4d2e6916786d8ad7a47d2,187,0,0
26f735e6b10b1beec18d9bd9beba31494d130153,186,0,0
0b8c9a2ea8a5de472d08da860a9fa132bce43a04,187,0,0
be90e3443b6f6a4efc5a26153e075d480baf356e,186,0,0
9ac76ff218e0df7c9790a7d4c2ff18b1174e8cb5,186,0,0
ac8298ca3034a6ff9f06b1ec1bff6741e3395d29,186,0,0
219d4f1555bdc44f0b17687cb341c623c171d59f,186,0,0
41c41d525aaeb61ad8cac39129b1ccee384cbe3d,194,0,0
8331c8b9a9da0e134b842b6cefe5894318dd9e53,194,0,0
3fb735109142c80adf6e37ddbe6874f9e05438fd,194,0,0
957cf9f965ddba8067324e367ca77c85d3bdfbda,198,0,0
66cd9460d1139c8bc00d6554290b1b69e096ba2c,199,0,0
7b985004be8f0cf0d1953f53c518767fbe313718,206,0,0
3dc3df55861f6fbebf6b7e3e3d6ca5e77ff55464,207,0,0
0c380015272da9ae40cce5374dbbc4e46e4c8fc7,207,0,0
9a44a97dec893d2378c3570fafa0b70e93b1fbb3,214,0,0
029a2e7fd6aa1f00edcab4ba47b7ab15fb5d6af3,219,0,0
be760ccf42d690ad12ce278007c4202198cce4a6,1559,0,0
9b002b50fe101f24f9f36b261229af552e2003b8,222,0,0
da4b1b1d4fdf2760db9d43739f571fb2522bbde1,1559,0,0
6e144f9e81b350eff6e1cb0eed96c7eaeefd2561,1559,0,0
538257f640ce1a293549c42705ae5a3c35f69d9b,1563,0,0
d9463741646bed920eb3d9c88f85ef79c4696f2b,1593,0,0
a814c3a581643f8e60d9b98949863e11634da3ee,1619,0,0
2255eb28fbaf65f05ae2abf967db37dd63715556,1850,0,0
d7532423ddcf5f72db4486ee7f3032178ca7989c,1850,0,0
0781d718fcffc7bef7f2224da2ea5f07ee8dfb2a,1853,0,0
378f190650be10871d703a8a74991ec65a4ef7be,1853,0,0
120dee38aef98a5cd6cd6b7e905def7d6dbc5e2b,1878,0,0
ef7a4c2c84672c6aa00ddc680b4b148501e266be,1878,0,0
edae5aa3cc723eb1d5da294c004f0bc6f301e309,1878,0,0
2284fd9f7e9573894055eb2c367b6bb09380bd98,1878,0,0
520485e038ec8376430cdb28ec165fc15228fd8e,1941,0,0
3b506994a5720a705889a01b903d70287786b711,1948,0,0
7c701f687f37497aa7f0c99d7c4912afabc0deea,1949,0,0
bad906faa9aa7d0d63906e5e8b88d3c3b79a5a85,1948,0,0
b9c478bb8baa2fe6cf5fb23cd012dea0cfc222a0,1916,0,0
2d29e5444ba9c88d8816437125b0dd451f048288,1916,0,0
82d961483306fb0e9c7df1ceaa920f976f561d43,1927,0,0
1d425e8fa7c5e509836c42183df37881fa5f47f1,1924,0,0
1a5d5b3614d477c1aaf9cc8fe9e92db16183ee5e,1924,0,0
38ba37290e6928044458df963eb6c1a2aee12dbc,1920,0,0
6de20ba1ba1f7c7ae9638153efec352ef86322cd,1932,0,0
18af5a4e0698565bd4c762cfb029750619a71fde,1932,0,0
ef5c700afc826b2608ee2601742e20c43ed2bdd7,1939,0,0
f19b2057ca8d3f75d492385c0abf9fe0ec07f2e3,2011,0,0
c18d8c5313a8d26cc09544f1e3f69b58c7539057,2019,0,0
bc32fbbbffb932f9084f97c7a2fcba472a3d451f,2019,0,0
0733a537f6436cb899a66bd820445c80290bd317,2019,0,0
a8ec52200a91832e13744f925c395a0423f5901f,2045,0,0
fe9f6752af97ed8e99ec11401820e9ebebae4f0f,2045,0,0
7b439c64da0622462e30d8a1183f4a7525007768,256,0,0
9a098c699d7ca095d1c8395925ea0395878617eb,2048,0,0
3d9e69accc7a50ffe5e739bbe365b5f3e2af9006,2048,0,0
f417f809894993928d55fc1bf22da2dbde8ff0e5,2048,0,0
510dee181132e4f8374e346afe899e1a09bf67ea,2049,0,0
b52b9acf782e2ec61a3a9f751dc96749ed868ccf,2068,0,0
69344462385fe5b01d0295b6b9f28ec8568aea96,2084,0,0
736f888236b7ac49a216398a94466c545fa9ad27,2084,0,0
6de214b80d155b2805f17aad23480e097dde8ced,2106,0,0
aec9fd990f2cae6375f668e12e90df6b6254eb9f,2108,0,0
fee8ff8a9ddd2aa0bd8ec879316f35c39fe79a55,2109,0,0
5e54dbb1627399926152e1a038cecb800090b845,2117,0,0
d99dae1770ecc33bb91dec7ba7aaef2ecea33b91,2119,0,0
3aad37db853e13f2939abe6f173fc464efa14485,2104,0,0
4568f89726e17c72fe83774def675727c9b56653,2145,0,0
52d094436d1ff8cb3031924e2b2cf39b993d2e4c,2160,0,0
7b36e3e4101e39a03e71cfea90a5593f22efd185,2160,0,0
d90e0befbb8eee2633570cda3bfbe7bf65c747bb,2163,0,0
a36b692ac65006a572c6e11176c541f4e9e1b4a6,2181,0,0
f30f63cbe1f75a56a41c197530b86db58869592d,2183,0,0
7286f8376247d2b7286dca6ca46c0ac8a7e9dce3,2183,0,0
4c8ef3f5429c8ad9669273048fe274caa91a0a85,2183,0,0
7b64497f9db977dc4f78b07eb4d7b00f2c2d323e,2183,0,0
6c608e6b682bd1dd0d1317fa2641533455483998,2144,0,0
a89054049479b7633c2b10ce05d58bb751f5ec27,2183,0,0
eddb8c4e3af566862eb2613ce42983bd0ea0897d,2183,0,0
e7c283e2247e027322e12e1f9874a3a20c56c095,2184,0,0
822a187009e94a97caeacc44648839641978de7a,2184,0,0
a4b755df89f049056c884eca7a1fd0bcf4cb4c6f,2184,0,0
f3d516d9ee6318b40dd10cbc2d533cd6abcf1260,2184,0,0
e531db939725722358235a0edbb424b004c674ff,2144,0,0
5e4b5da7cb330f9d4d778e4ae5d4c21805bbfd7e,2104,0,0
702c6d22ae70a575b7c8753547522593334a3365,2144,0,0
6b6351a45d20008d56a5b899b4df52a2d63469f5,2144,0,0
b5f8ae414c13b3b4336e8b4c526dcb926ae498d7,2144,0,0
8e171ea1e9f0fbabb38954b0415c937a12205931,2189,0,0
befa9a4b0a10f4e0f05dc678c6659b02cbf7f4fb,2187,0,0
902103bd2233694010523415d1567ca4505cdb58,2191,0,0
53971d4021fffc2f55292fb111a49bd295e2d8e4,2241,0,0
ebe8d743725381aa39828a95a26d784a31552ad6,2245,0,0
61a1ac4152205cad2453e962297750d9a4238deb,2328,0,0
2f905662ad8c7e9f40d0245c40afac1fa4f7b254,2368,0,0
0c63bb922b0fae6327c33ca81f692749464669f1,2383,0,0
9a4c18769e2fe1f872613a989f167536188d4abe,2408,0,0
0c9c2865e22fa3f5cf95eeb30a7f0e7aca8cade4,2394,0,0
9b0fb541211f25449850f52cf301568b2d2b9247,2451,0,0
7d365755c186edb92e3ef563327154c259be02aa,2472,0,0
ecefdd9fff22abaf20f6d3b02d3d38c7026bd6c1,2445,0,0
48e8e7c4cfc1c580562981a6be9755b667660d94,2447,0,0
6bbbe845c6fe5921d2d2c68a306368fa46abb031,2447,0,0
6d2b0d9161362c4941888bdc139e464257545a98,2450,0,0
20b25e454a957c5a57a59997e64026fab8cd91a0,2450,0,0
9434d1b81ad7d3a2ab9b54653dfba46c107ad2a5,2450,0,0
941598ca916ac2e7763eec589d79afede4a67c03,2469,0,0
73bef44c79264b6bf139ce6c50c581b8dbe29f04,2465,0,0
b3f8bca1108b50d8471dcc5538ca4ac4aaa2ba17,2468,0,0
8b0c1723ef5d38cf4e2e7a5a1c12fc52d2f13d6a,2465,0,0
3a25f071238e32c90bfea579b0b30cabfa8aa1cd,2465,0,0
24f474c15e2ed73a4ccf137fc6934a12f0f8bb79,2475,0,0
edf73669a328dace348118143f8d90f16e986a7c,2502,0,0
b5ddad62b6b025b0f9c21738265e5585d44c5e06,2555,0,0
ba95d4fa5a9a4989f8ecee6f65942a3424609c82,2579,0,0
304612a650fc749aabdf42e3b3400fe653b5b6bc,2579,0,0
1c5147b8c854df4d1a60b6764d042ff6aae380dd,2592,0,0
eba512e362feb493e7bfa195008411a6133e292e,2590,0,0
d998b409407c38f4317ef3ff9e5b15fee94ff352,2594,0,0
f4920da4ecb9a0429c03327ed6bbfc215031188f,2594,0,0
3ee0b23acfebb5d655bafcaf0139ef3190ac672b,2594,0,0
d6abed27e44786825d89c9e3aff7396517faf4f8,2594,0,0
229dd058fc89ca6bded448cb6067c6afc8e64aca,2594,0,0
82485180907889e3a0e64fb4de57d9e5f94a8c85,2594,0,0
486e6eec436f398aef6cf84bf89f9f0d64afc6ed,2594,0,0
ca8568633e3423a122d85c1765803f4d8abeb975,2594,0,0
bb3fb0229754b37086dd5291c9563ecebb0cfe2b,2594,0,0
dc94e59a333fc591bfa9b0c3a823c58b1048bfad,2594,0,0
79562f6e8710283814331b3f7817bbb1836daedf,2594,0,0
7daf5107f32a84df5385f78ae2f0cd249f1ddfdc,2594,0,0
6cb7bf171b043865eba6a2f618e8faf82f9b6383,2594,0,0
91f6233a56a72b93927c2d861b5b58a025264a8a,2596,0,0
731e372655e92a9b143830e01b7b946483880b7f,2635,0,0
cb8f3b5d5bb3cbf6589c904a49bf7a2f47d2983a,2652,0,0
28cbe1709d4e21ca6b34d23c0cf9b75c229efeda,2652,0,0
1c5047a58c3dd52ebbd6b3571b11d9667b769582,2657,0,0
d20826f27289d93c8e79fdc203c67d9407fb5a2c,2657,0,0
261a1c65b7feaf998081a91841385718b088ce84,2657,0,0
2580abec74f927c46046f7e79b46874eb597e387,2657,0,0
64d7dd2b62d5eef9c52851a1bb0448588eb468df,2657,0,0
2ecf5e12d7f13fb25da70df3e1b4ad3364cae326,2657,0,0
f6fa003d681ae1b97bccbbb72fc5f0f1c70d0528,430,0,0
b8c8d4019ae5f321be88e7832a05c95cc014d062,2657,0,0
f9c431bacbfd4d3bdd913031370dd413a36d1e0d,2657,0,0
6fa6e79fee433ac587bca09dfaaf31df07fa5648,2661,0,0
6f16370052d849514ba526d15358cd48c76c33f3,2661,0,0
2f64ad85dda704d596270bdfb2f7cf2f198f7f2c,2661,0,0
43f3526ae8675db4c0e2a1ef4d080f525e291d7a,2661,0,0
850b8f2b858105cd38da9c6a8cd2c4ed0b37651c,2667,0,0
4c5acb98258dea838a34b064b5961ab93f5db5f9,2673,0,0
661e2207eb9b35eaeb00d9dbad031d99880e127f,2673,0,0
29c4ab896bbb910f160b5556c0f1d9d3a7a5f032,2673,0,0
b16c7a6e8f8cd155da78d500f2ea29a7bcce6b8a,2673,0,0
14a077428f594b692da85f066bd4795e2060ce36,2673,0,0
fceaea673d65fe359ef0de61527d973a2d1c7305,2673,0,0
b58bbbd645171e2729d27d49949949deae638a92,2673,0,0
0e8162aa55a6f258829ffc29b7d01c2f510ed0a0,2673,0,0
edffc05881cef509a636497fcf3e47ce02f8544e,2667,0,0
8b9101d0c5615c57a86428e3aa7bc0e436f728aa,2733,0,0
576c7386661933562f216d24d92196e5ab86c816,2833,0,0
eedf1eb35e1d48f10dd153fcfea9a22b2f391965,2832,0,0
e7cf42b9c7d735496ce614322b4575b533cd7060,2836,0,0
e081e29c1538ed8c63e1479bbd904d92669e7510,2836,0,0
6ecdcf2ca66f8be66a084bacff0a2db9bb3c7f88,2836,0,0
13b509b70de84e24e1a11d1ffbd74ef0535e39b5,2836,0,0
ad97147b6b487f70cc2186b3dce0bb2ec42c8320,725,0,0
4f84ac5f641dc8b842c0cc06d5854a455939cf80,2836,0,0
74728fbb811912a917811be8cd2d0ebb727aa852,2843,0,0
4e78557b5af6ad8d83fa359cad0bcd81f6bbcbc4,2897,0,0
4080ac0975062aabc9554b309b233f453b3c97de,2898,0,0
44b9ae4c2e35f37d1b17d0a40b70f46fb96b1088,2923,0,0
c6ff0338cda50c6b275fca3efae56740affc80d0,2941,0,0
caba1d08a4d2e164258eda38052ef10fbd801003,2897,0,0
35778081df239f09ce335d06d87d5515f219c906,2893,0,0
7a9e5143e3022d376c277ed19c4dcb4ec15cda0d,2933,0,0
87f794d43954ae3016953acc992aabd3ac7e80d4,2982,0,0
16cff29153eff22ecbba258075bf854d7868311f,2985,0,0
78bb03219ca88758f62760ba8d55f33df9ca70cb,491,0,0
e1fabf37c3541ee374216eb8a31f9fd56f7cd90f,491,0,0
9db4bcca57ab1493b5cdde8f8bd1dd96ab719add,497,0,0
9406bc60d3d4742ba70c4df5524d581d8e5b3dc3,497,0,0
e4fc4639357ad083cdb1c2742288a4bdcd30476d,498,0,0
2f0a60fc7a9574aae591b0e55cc48dd30418cfc2,506,0,0
09de4054b45ff6da5cff6035026c19fae7dc5318,506,0,0
e6aeea05292865ccdb63b9ba4c0c0e65850483bf,506,0,0
3f239f1d8f4e982b80363f0dc4c920a8342886cd,506,0,0
c47b43339fb9e0e138806d6205b8fb80bffa4af6,506,0,0
421474fe6322ff5f1769da53a0ad4279a0799903,502,0,0
ac874a3cc7ed7b003234399492d6c7410aea5823,516,0,0
7eb36085f8f42580f91d75093f06ef7e1877f28e,517,0,0
cf319e699349a35d86bc393702126964263bd6fe,518,0,0
ff64c73c29c682637ce693f40c86e5d0ab5883b3,515,0,0
e26c09810d8fdb49f5ba4fbc7daf551067a08aa0,523,0,0
853f51d8a5565578c10374af07fe354ad215e347,528,0,0
7a8a2701f8c8792947c6c4c89c6d88ec64fdb56c,545,0,0
7fa1758f412861d6fc824196d2d772f1c9198a55,565,0,0
ddb100a55841e0b65d72a9e781f8a4b822bfc73f,563,0,0
2183f4cc63fbd05420d4645f66fb0ea50c2dacea,551,0,0
91170bf16f354199c8d83549c27fed08e2170c65,551,0,0
2aa8e432acfd29acd3b882e139843282681bb9e8,555,0,0
a3e3ff1762e18b4500f23986c2339da4ad634559,550,0,0
6f8f2d551c8f1503c32f3c117edba9b8ef980e1c,554,0,0
38ad9f100cce4d934459b7a5e107eed2f74c4ff3,552,0,0
ab941321653acda7e2d6493872181306864ab803,561,0,0
dc244265fb2aeee4128f8ef835c77a6a3fd41d64,574,0,0
15dbf7fa4cf093d22eb818bb0b73238078ce0f0a,576,0,0
d2b7042275815d365f4d872871705bab9ea82772,584,0,0
a5e5f44d32662a0db04b7845cfac8429b8ea8ba5,615,0,0
526c7fb791aeaf037c4d1add5351cd4d995fd736,615,0,0
4747b33b7a2d0ca462b0e5a91e799e7b897244d2,622,0,0
0bb88841906900533fdeb53faebdafa1a3b54c67,623,0,0
86a217f9c2676af8f0e34d1adf128bbf0bfbdcd3,644,0,0
019b4ecdeeeb7e1016b9809b7b7739d3c3f8bf71,646,0,0
16eacb277ebaca85eea315c6c9ce55168558f074,641,0,0
0b4357cedc273c0705031b374693b8bab55286d0,641,0,0
38d26fc14e8876c015d051ceb48b156698031815,639,0,0
a3b70eac07bd8e21fe41bee594a05b59edaf4f5e,641,0,0
47273156f82cb257fa86a886b662c579ed251634,613,0,0
72ba7dc36f92ac68000b38918cbd72cf1c97f81c,623,0,0
c809068f3751b4d9417b39421d1cbee38654aeed,626,0,0
9b509c7a57d139ef8d9259ac75b61c7f25831d19,617,0,0
