Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
spotify_docker-client,com.spotify.docker.client,DockerConfigReader,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: AutoValue_RegistryAuth; RegistryAuth; DockerConfigReader; DockerCredentialHelperAuth; DockerCredentialHelper; SystemCredentialHelperDelegate
spotify_docker-client,com.spotify.docker.client,LoggingLoadHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXPECTED_CHARACTER_NUM1; EXPECTED_CHARACTER_NUM2; delegate; imageId; IMAGE_STREAM_PATTERN; delegate; imageNames; delegate; imageId; UNIX_SCHEME; NPIPE_SCHEME; log; NO_TIMEOUT; DEFAULT_CONNECT_TIMEOUT_MILLIS; DEFAULT_READ_TIMEOUT_MILLIS; DEFAULT_CONNECTION_POOL_SIZE; defaultConfig; CONTAINER_NAME_PATTERN; CONTAINER_LIST; CONTAINER_CHANGE_LIST; IMAGE_LIST; NETWORK_LIST; IMAGES_SEARCH_RESULT_LIST; REMOVED_IMAGE_LIST; IMAGE_HISTORY_LIST; SERVICE_LIST; DISTRIBUTION; TASK_LIST; NODE_LIST; CONFIG_LIST; SECRET_LIST; client; noTimeoutClient; uri; apiVersion; registryAuthSupplier; headers; stream; handler; method; resource; ERROR_MESSAGE; uri; apiVersion; connectTimeoutMillis; readTimeoutMillis; connectionPoolSize; dockerCertificatesStore; dockerAuth; useProxy; registryAuth; registryAuthSupplier; headers; requestEntityProcessing
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: listContainers
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 130 public methods
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.CreateProgressHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: EXPECTED_CHARACTER_NUM1; EXPECTED_CHARACTER_NUM2; delegate; imageId
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.CreateProgressHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.LoadProgressHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: IMAGE_STREAM_PATTERN; delegate; imageNames
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.LoadProgressHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.BuildProgressHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: delegate; imageId
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.BuildProgressHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.ResponseTailReader,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: stream; handler; method; resource
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.ResponseTailReader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.Builder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ERROR_MESSAGE; uri; apiVersion; connectTimeoutMillis; readTimeoutMillis; connectionPoolSize; dockerCertificatesStore; dockerAuth; useProxy; registryAuth; registryAuthSupplier; headers; requestEntityProcessing
spotify_docker-client,com.spotify.docker.client,DefaultDockerClient.Builder,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: ERROR_MESSAGE; uri; apiVersion; connectTimeoutMillis; readTimeoutMillis; connectionPoolSize; dockerCertificatesStore; dockerAuth; useProxy; registryAuth; registryAuthSupplier; headers; requestEntityProcessing
spotify_docker-client,com.spotify.docker.client,LogMessage.Stream,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id
spotify_docker-client,com.spotify.docker.client,LogMessage.Stream,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,LoggingPushHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,LoggingBuildHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,ProgressResponseReader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DockerCertificates,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_CA_CERT_NAME; DEFAULT_CLIENT_CERT_NAME; DEFAULT_CLIENT_KEY_NAME; KEY_STORE_PASSWORD; PRIVATE_KEY_ALGS; log; sslContext; sslContextFactory; caCertPath; clientKeyPath; clientCertPath
spotify_docker-client,com.spotify.docker.client,DockerCertificates.SslContextFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
spotify_docker-client,com.spotify.docker.client,DockerCertificates.DefaultSslContextFactory,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
