Project Name,Package Name,Architecture Smell,Cause of the Smell
krschultz_AndroidWeatherBuoyDemo,com.kevinrschultz.weatherbuoy.views,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CompassView; Compass]; [OptionalTextView; AdvisoryBannerView]; [Instrument; InstrumentView]. LCC (Lack of Component Cohesion) = 0.5
krschultz_AndroidWeatherBuoyDemo,com.kevinrschultz.weatherbuoy.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuoyDescription]; [WaveCondition]; [WindCondition]; [UnitSystem]; [Advisory]; [Region]. LCC (Lack of Component Cohesion) = 1.0
