Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
yegor256_netbout,com.netbout.email,EmAction,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CRLF
yegor256_netbout,com.netbout.email,EmMessagesITCase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
yegor256_netbout,com.netbout.dynamo,DyAliases,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TBL; HASH; ATTR_URN; ATTR_LOCALE; ATTR_PHOTO; ATTR_EMAIL
yegor256_netbout,com.netbout.dynamo,DyFriends,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TBL; INDEX; HASH; RANGE; ATTR_TITLE; ATTR_SUBSCRIPTION; ATTR_UPDATED; ATTR_UNREAD; ATTR_UNSEEN
yegor256_netbout,com.netbout.dynamo,DyAttachments,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TBL; MIN; MAX; HASH; RANGE; ATTR_ALIAS; ATTR_CTYPE; ATTR_ETAG; ATTR_DATE; ATTR_DATA; ATTR_KEY
yegor256_netbout,com.netbout.dynamo,DyMessages,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TBL; HASH; RANGE; ATTR_TEXT; ATTR_ALIAS; ATTR_DATE
yegor256_netbout,com.netbout.dynamo,DyMessagesITCase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
