Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
jmockit_jmockit1,java8testing,InterfacesWithMethodBodiesTest.ClassWhichOverridesDefaultMethodFromInterface,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,java8testing,InterfacesWithMethodBodiesTest.ClassWhichInheritsDefaultMethodFromInterface,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,TestedClassWithConstructorDI3Test.TestedClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,BaseTest.TestedClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,BaseTest.AnotherTestedClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FullVerificationsTest.Dependency,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,TestedClassWithConstructorDI1Test.BaseTestedClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,TestedClassWithConstructorDI1Test.TestedClass,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,MockingMultipleInterfacesTest.ToBeMocked,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FakeClassInstantiationPerSetupTest.RealClass1,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FakeClassInstantiationPerSetupTest.RealClass2,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FakeClassInstantiationPerSetupTest.RealClass3,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FakeClassInstantiationPerSetupTest.RealClass4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jmockit_jmockit1,mockit,FakeClassInstantiationPerSetupTest.FakeURL,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
