Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
wgybzbrobot_sentiment-search,zx.soft.sent.core.tsdb,SentimentReportCore,main,6,1,1,20,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.tsdb,GatherQueueReport,GatherQueueReport,3,1,1,23,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.tsdb,GatherQueueReport,report,9,2,0,27,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.tsdb,GatherQueueReportTest,test,2,1,0,7,1,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,RedisReplication,3,1,0,32,0,zx.soft.sent.core.redis.RedisReplication,zx.soft.sent.core.redis.RedisReplication
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,init,12,1,0,36,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,sadd,19,4,2,51,0,zx.soft.sent.core.redis.RedisReplication,zx.soft.sent.core.redis.RedisReplication
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,getMasterJedis,14,2,0,77,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,sismember,20,4,2,90,0,zx.soft.sent.core.redis.RedisReplication,zx.soft.sent.core.redis.RedisReplication
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,getSlaveJedis,14,2,0,114,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,flushallMaster,19,4,0,127,0,zx.soft.sent.core.redis.RedisReplication,zx.soft.sent.core.redis.RedisReplication
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,del,3,1,1,149,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,exists,3,1,1,154,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,eval,2,1,3,159,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,scard,3,1,1,164,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,smembers,3,1,1,169,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,spop,3,1,1,174,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,srandmember,3,1,1,179,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,srandmember,3,1,2,184,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,srem,3,1,2,189,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,hset,3,1,3,194,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,hget,3,1,2,199,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,hgetAll,3,1,1,204,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.redis,RedisReplication,close,4,1,0,209,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistCoreOld,PersistCoreOld,12,1,0,34,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistCoreOld,run,4,1,0,42,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistCoreOld,persist,11,2,1,51,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistCoreOld,close,12,1,0,67,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistRunnable,PersistRunnable,8,2,3,34,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistRunnable,run,20,2,0,44,0,zx.soft.sent.core.persist.PersistRunnable,zx.soft.sent.core.persist.PersistRunnable
wgybzbrobot_sentiment-search,zx.soft.sent.core.persist,PersistRunnable,transRecord,3,1,1,76,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,SolrCloudCore,10,1,0,36,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,addSentimentDocsToSolr,16,3,1,47,0,zx.soft.sent.core.solr.SolrCloudCore,zx.soft.sent.core.solr.SolrCloudCore
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,addSentimentDocToSolr,8,1,1,66,0,zx.soft.sent.core.solr.SolrCloudCore,zx.soft.sent.core.solr.SolrCloudCore
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,commitToSolr,8,1,0,74,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,getSentimentDoc,132,43,1,82,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.core.solr,SolrCloudCore,close,3,1,0,221,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.driver,SentSolrDriver,main,20,1,1,21,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.ecxception,SpiderSearchException,SpiderSearchException,3,1,2,13,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.ecxception,SpiderSearchException,SpiderSearchException,3,1,1,17,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.ecxception,SpiderSearchException,SpiderSearchException,3,1,1,21,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.ecxception,SpiderSearchException,getRootCause,13,3,0,25,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,Site2Json,main,33,7,1,15,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,JedisClient,JedisClient,6,1,0,28,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,JedisClient,addRecord,15,2,1,35,0,zx.soft.sent.solr.utils.JedisClient,zx.soft.sent.solr.utils.JedisClient
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,JedisClient,getRecords,27,4,0,52,0,zx.soft.sent.solr.utils.JedisClient,zx.soft.sent.solr.utils.JedisClient
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,JedisClient,mapper,13,2,1,80,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,JedisClient,getJedis,11,1,0,96,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,RedisCacheExpired,RedisCacheExpired,4,1,1,29,0,zx.soft.sent.solr.utils.RedisCacheExpired,zx.soft.sent.solr.utils.RedisCacheExpired
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,RedisCacheExpired,init,11,1,0,34,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,RedisCacheExpired,getJedis,14,2,0,47,0,,
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,RedisCacheExpired,addRecord,20,4,2,60,0,zx.soft.sent.solr.utils.RedisCacheExpired,zx.soft.sent.solr.utils.RedisCacheExpired
wgybzbrobot_sentiment-search,zx.soft.sent.solr.utils,RedisCacheExpired,getSetSize,21,4,0,84,0,zx.soft.sent.solr.utils.RedisCacheExpired,zx.soft.sent.solr.utils.RedisCacheExpired
