Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0ManagedDataSource,C3P0ManagedDataSource,4,1,3,42,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0ManagedDataSource,getIdleConnectionCount,9,1,0,47,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0ManagedDataSource,getBusyConnectionCount,9,1,0,56,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0ManagedDataSource,getConnectionCount,9,1,0,65,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,setJmxDomainOnce,3,1,1,45,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,C3P0CustomManagementCoordinator,4,1,0,60,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,attemptManageC3P0Registry,16,4,0,70,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,attemptUnmanageC3P0Registry,13,5,0,102,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,attemptManagePooledDataSource,9,2,1,125,0,com.cloudhopper.commons.sql.c3p0.C3P0CustomManagementCoordinator,com.cloudhopper.commons.sql.c3p0.C3P0CustomManagementCoordinator
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,attemptUnmanagePooledDataSource,14,5,1,149,0,com.cloudhopper.commons.sql.c3p0.C3P0CustomManagementCoordinator,com.cloudhopper.commons.sql.c3p0.C3P0CustomManagementCoordinator
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0CustomManagementCoordinator,getPdsObjectNameStr,3,1,1,174,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0DataSourceAdapter,isPooled,3,1,0,39,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0DataSourceAdapter,isJmxCapable,3,1,0,43,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql.c3p0,C3P0DataSourceAdapter,create,42,3,1,47,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql,SQLConfigurationException,SQLConfigurationException,3,1,1,32,0,,
twitter_cloudhopper-commons,com.cloudhopper.commons.sql,SQLConfigurationException,SQLConfigurationException,3,1,2,40,0,,
