Project Name,Package Name,Architecture Smell,Cause of the Smell
OneDrive_onedrive-picker-android,com.microsoft.onedrivesdk.common,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestActivity]; [TestActivity.QueryIntentActivitiesAction]; [TestActivity.StartActivityForResultAction]; [TestActivity.StartActivityAction]; [ClientTests; Client]. LCC (Lack of Component Cohesion) = 0.83
