Project Name,Package Name,Architecture Smell,Cause of the Smell
sarl_sarl,io.sarl.bootstrap,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: io.sarl.bootstrap; io.sarl.lang.core
