Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
jphp-compiler_jphp,org.develnext.jphp.debug.impl.command,PropertySetCommand,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
jphp-compiler_jphp,org.develnext.jphp.debug.impl,Debugger,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
jphp-compiler_jphp,org.develnext.jphp.scripting,JPHPScriptEngine,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
jphp-compiler_jphp,php.runtime,Information,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NAMESPACE_SEP; NAMESPACE_SEP_CHAR; NAME; CORE_VERSION; LIKE_PHP_VERSION; LIKE_ZEND_VERSION; COPYRIGHT; LICENSE; EXTENSIONS
jphp-compiler_jphp,php.runtime,Memory,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: NULL; UNDEFINED; FALSE; TRUE; CONST_INT_0; CONST_INT_M1; CONST_INT_1; CONST_INT_2; CONST_INT_3; CONST_INT_4; CONST_INT_5; CONST_DOUBLE_0; CONST_DOUBLE_M1; CONST_DOUBLE_1; CONST_DOUBLE_NAN; CONST_EMPTY_STRING; CONST_EMPTY_ARRAY
jphp-compiler_jphp,php.runtime,Memory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
jphp-compiler_jphp,php.runtime.invoke,ObjectInvokeHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
jphp-compiler_jphp,php.runtime.invoke,InvokeHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
jphp-compiler_jphp,php.runtime.invoke,DynamicMethodInvoker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
jphp-compiler_jphp,php.runtime.invoke,Invoker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
jphp-compiler_jphp,php.runtime.invoke,InvokeArgumentHelper,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
jphp-compiler_jphp,php.runtime.loader.compile,StandaloneCompiler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
