Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mrniko_redisson,org.redisson.mybatis,RedissonCacheTest,Feature Envy,The tool detected a instance of this smell because before is more interested in members of the type: RedissonCache
mrniko_redisson,org.redisson.mybatis,RedissonCacheTest,Feature Envy,The tool detected a instance of this smell because testPut is more interested in members of the type: RedissonCache
mrniko_redisson,org.redisson.tomcat,SessionCreatedMessage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mrniko_redisson,org.redisson.tomcat,SessionCreatedMessage,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AttributeMessage
mrniko_redisson,org.redisson.tomcat,AttributeRemoveMessage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mrniko_redisson,org.redisson.tomcat,AttributeRemoveMessage,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AttributeMessage
mrniko_redisson,org.redisson.tomcat,RedissonSession,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: IS_NEW_ATTR; IS_VALID_ATTR; THIS_ACCESSED_TIME_ATTR; MAX_INACTIVE_INTERVAL_ATTR; LAST_ACCESSED_TIME_ATTR; CREATION_TIME_ATTR; IS_EXPIRATION_LOCKED; PRINCIPAL_ATTR; AUTHTYPE_ATTR; ATTRS; isExpirationLocked; loaded; redissonManager; attrs; map; topic; readMode; updateMode; usages; loadedAttributes; updatedAttributes; removedAttributes; broadcastSessionEvents; broadcastSessionUpdates; serialVersionUID
mrniko_redisson,org.redisson.tomcat,RedissonSession,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: RedissonSessionManager; RedissonSession
mrniko_redisson,org.redisson.tomcat,RedissonSession,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
mrniko_redisson,org.redisson.tomcat,UpdateValve,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mrniko_redisson,org.redisson.tomcat,AttributesClearMessage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
