Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
bjornharrtell_jdbc-http-server,org.wololo.jdbc,TestSettings,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: UPPERCASE_IDENTIFERS; RDBM
