Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
bjornharrtell_jdbc-http-server,org.wololo.jdbc,RowsTest,testPost,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bjornharrtell_jdbc-http-server,org.wololo.jdbc,RowsTest,testPostFailUniquePK,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
bjornharrtell_jdbc-http-server,org.wololo.jdbc,RowTest,testPUT,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
