Project Name,Package Name,Architecture Smell,Cause of the Smell
bjornharrtell_jdbc-http-server,model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Database]; [ServerRoot]; [Tables]; [Table]; [Databases]; [Schema]. LCC (Lack of Component Cohesion) = 1.0
