Project Name,Package Name,Architecture Smell,Cause of the Smell
onepf_OPFPush,org.onepf.opfpush,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush; org.onepf.opfpush.backoff
onepf_OPFPush,org.onepf.opfpush,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush; org.onepf.opfpush.configuration; org.onepf.opfpush.mock
onepf_OPFPush,org.onepf.opfpush,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush; org.onepf.opfpush.configuration; org.onepf.opfpush.testutil; org.onepf.opfpush.mock
onepf_OPFPush,org.onepf.opfpush,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): org.onepf.opfpush.mock
onepf_OPFPush,org.onepf.opfpush,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventListenerWrapperCreator; OPFPushHelperImpl; Settings; SettingsTest; OPFPush; OPFPushHelper; ConnectivityChangeReceiver; PackageChangeReceiver; BootCompleteReceiver; RetryBroadcastReceiver; OPFPushHelperStub; OPFPushHelperTest; RegisteringTimeoutController; RegisteringTimeoutControllerTest]; [BasePushProvider; BasePushProviderTest]; [OPFPushHelper.ReceivedMessageHandler]; [OPFPushHelperImpl.ReceivedMessageHandlerImpl]; [OPFPushHelperStub.ReceivedMessageHandlerStub]; [OPFConstants]; [OPFPushHelperTest.TestEventListener]. LCC (Lack of Component Cohesion) = 0.33
onepf_OPFPush,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 5.56. All the dependencies among components: from: org.onepf.opfpush to: org.onepf.opfpush.listener; from: org.onepf.opfpush to: org.onepf.opfpush.notification; from: org.onepf.opfpush to: org.onepf.opfpush.utils; from: org.onepf.opfpush to: org.onepf.opfpush.configuration; from: org.onepf.opfpush to: org.onepf.opfpush.model; from: org.onepf.opfpush to: org.onepf.opfpush.backoff; from: org.onepf.opfpush to: org.onepf.opfpush.pushprovider; from: org.onepf.opfpush to: org.onepf.opfpush.mock; from: org.onepf.opfpush.utils to: org.onepf.opfpush.notification; from: org.onepf.opfpush.utils to: org.onepf.opfpush.model; from: org.onepf.opfpush.utils to: org.onepf.opfpush.listener; from: org.onepf.opfpush.backoff to: org.onepf.opfpush; from: org.onepf.opfpush.backoff to: org.onepf.opfpush.model; from: org.onepf.opfpush.backoff to: org.onepf.opfpush.testutil; from: org.onepf.opfpush.configuration to: org.onepf.opfpush.listener; from: org.onepf.opfpush.configuration to: org.onepf.opfpush.pushprovider; from: org.onepf.opfpush.configuration to: org.onepf.opfpush.mock; from: org.onepf.opfpush.configuration to: org.onepf.opfpush.testutil; from: org.onepf.opfpush.receiver to: org.onepf.opfpush.model; from: org.onepf.opfpush.notification to: org.onepf.opfpush.utils; from: org.onepf.opfpush.notification to: org.onepf.opfpush.model; from: org.onepf.opfpush.pushprovider to: org.onepf.opfpush.model; from: org.onepf.opfpush.pushprovider to: org.onepf.opfpush.listener; from: org.onepf.opfpush.testutil to: org.onepf.opfpush.mock; from: org.onepf.opfpush.mock to: org.onepf.opfpush.model; from: org.onepf.opfpush.mock to: org.onepf.opfpush.listener; from: org.onepf.opfpush.mock to: org.onepf.opfpush.testutil; from: org.onepf.opfpush.mock to: org.onepf.opfpush; from: org.onepf.pushchat to: org.onepf.opfpush.configuration; from: org.onepf.pushchat to: org.onepf.pushchat.utils; from: org.onepf.pushchat to: org.onepf.opfpush; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.model.request; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.model.request.push; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.model.response; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.utils; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.db; from: org.onepf.pushchat.retrofit to: org.onepf.pushchat.controller; from: org.onepf.pushchat.listener to: org.onepf.opfpush.model; from: org.onepf.pushchat.listener to: org.onepf.opfpush.gcm; from: org.onepf.pushchat.listener to: org.onepf.pushchat.controller; from: org.onepf.pushchat.listener to: org.onepf.pushchat.db; from: org.onepf.pushchat.listener to: org.onepf.pushchat.retrofit; from: org.onepf.pushchat.controller to: org.onepf.pushchat.ui.activity; from: org.onepf.pushchat.controller to: org.onepf.opfpush; from: org.onepf.pushchat.controller to: org.onepf.pushchat.model; from: org.onepf.pushchat.db to: org.onepf.pushchat.model.db; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.ui.fragment; from: org.onepf.pushchat.ui.activity to: org.onepf.opfpush; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.ui.fragment.content; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.controller; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.retrofit; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.utils; from: org.onepf.pushchat.ui.activity to: org.onepf.pushchat.db; from: org.onepf.pushchat.ui to: org.onepf.pushchat.ui.fragment.content; from: org.onepf.pushchat.ui.dialog to: org.onepf.pushchat; from: org.onepf.pushchat.ui.dialog to: org.onepf.pushchat.model.response; from: org.onepf.pushchat.ui.dialog to: org.onepf.pushchat.db; from: org.onepf.pushchat.ui.dialog to: org.onepf.pushchat.retrofit; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.ui.adapter; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.ui.dialog; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.model.response.push; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.model; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.controller; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.db; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.retrofit; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.opfpush; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.pushchat.ui.activity; from: org.onepf.pushchat.ui.fragment.content to: org.onepf.opfpush.gcm; from: org.onepf.pushchat.ui.fragment to: org.onepf.pushchat.ui.fragment.content; from: org.onepf.pushchat.ui.fragment to: org.onepf.pushchat.controller; from: org.onepf.pushchat.ui.fragment to: org.onepf.pushchat.ui; from: org.onepf.pushchat.ui.fragment to: org.onepf.pushchat.utils; from: org.onepf.pushchat.ui.fragment to: org.onepf.pushchat.ui.activity; from: org.onepf.opfpush.adm to: org.onepf.opfpush.listener; from: org.onepf.opfpush.adm to: org.onepf.opfpush.notification; from: org.onepf.opfpush.adm to: org.onepf.opfpush.utils; from: org.onepf.opfpush.adm to: org.onepf.opfpush.pushprovider; from: org.onepf.opfpush.adm to: org.onepf.opfpush.model; from: org.onepf.opfpush.adm to: org.onepf.opfpush; from: org.onepf.opfpush.gcm to: org.onepf.opfpush.model; from: org.onepf.opfpush.gcm to: org.onepf.opfpush; from: org.onepf.opfpush.gcm to: org.onepf.opfpush.notification; from: org.onepf.opfpush.gcm to: org.onepf.opfpush.listener; from: org.onepf.opfpush.gcm to: org.onepf.opfpush.utils; from: org.onepf.opfpush.nokia to: org.onepf.opfpush.notification; from: org.onepf.opfpush.nokia to: org.onepf.opfpush.listener; from: org.onepf.opfpush.nokia to: org.onepf.opfpush.utils; from: org.onepf.opfpush.nokia to: org.onepf.opfpush.
onepf_OPFPush,org.onepf.opfpush.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush.utils; org.onepf.opfpush.notification
onepf_OPFPush,org.onepf.opfpush.backoff,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush.backoff; org.onepf.opfpush
onepf_OPFPush,org.onepf.opfpush.configuration,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush.configuration; org.onepf.opfpush.mock; org.onepf.opfpush
onepf_OPFPush,org.onepf.opfpush.configuration,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: org.onepf.opfpush.configuration; org.onepf.opfpush.testutil; org.onepf.opfpush.mock; org.onepf.opfpush
