Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
tdunning_t-digest,com.tdunning,MergeBench,setup,Magic Number,The method contains a magic number: 10000000,66
tdunning_t-digest,com.tdunning,MergeBench,setup,Magic Number,The method contains a magic number: 5,66
tdunning_t-digest,com.tdunning,MergeBench,main,Long Statement,The length of the statement "Options opt=new OptionsBuilder().include(MergeBench.class.getSimpleName()).warmupIterations(5).measurementIterations(5).forks(1).resultFormat(ResultFormatType.CSV).addProfiler(StackProfiler.class).build();" is 205.,98
tdunning_t-digest,com.tdunning,MergeBench,main,Magic Number,The method contains a magic number: 5,98
tdunning_t-digest,com.tdunning,MergeBench,main,Magic Number,The method contains a magic number: 5,98
tdunning_t-digest,com.tdunning,ApproxLogBench,setup,Magic Number,The method contains a magic number: 10000000,53
tdunning_t-digest,com.tdunning,ApproxLogBench,addApprox,Magic Number,The method contains a magic number: 1000,66
tdunning_t-digest,com.tdunning,ApproxLogBench,addLog,Magic Number,The method contains a magic number: 1000,79
tdunning_t-digest,com.tdunning,ApproxLogBench,main,Long Statement,The length of the statement "Options opt=new OptionsBuilder().include(ApproxLogBench.class.getSimpleName()).warmupIterations(5).measurementIterations(5).forks(1).resultFormat(ResultFormatType.CSV).build();" is 176.,93
tdunning_t-digest,com.tdunning,ApproxLogBench,main,Magic Number,The method contains a magic number: 5,93
tdunning_t-digest,com.tdunning,ApproxLogBench,main,Magic Number,The method contains a magic number: 5,93
tdunning_t-digest,com.tdunning,Benchmark,setup,Magic Number,The method contains a magic number: 10000000,54
tdunning_t-digest,com.tdunning,Benchmark,setup,Magic Number,The method contains a magic number: 500,54
tdunning_t-digest,com.tdunning,Benchmark,setup,Magic Number,The method contains a magic number: 5,54
tdunning_t-digest,com.tdunning,Benchmark,main,Long Statement,The length of the statement "Options opt=new OptionsBuilder().include(".*" + Benchmark.class.getSimpleName() + ".*").resultFormat(ResultFormatType.CSV).result("results.csv").addProfiler(GCProfiler.class).addProfiler(StackProfiler.class).build();" is 216.,87
tdunning_t-digest,com.tdunning,FloatHistogramBench,setup,Magic Number,The method contains a magic number: 10000000,56
tdunning_t-digest,com.tdunning,FloatHistogramBench,setup,Magic Number,The method contains a magic number: 0.1,56
tdunning_t-digest,com.tdunning,FloatHistogramBench,setup,Magic Number,The method contains a magic number: 10000,56
tdunning_t-digest,com.tdunning,FloatHistogramBench,setup,Magic Number,The method contains a magic number: 10000,56
tdunning_t-digest,com.tdunning,FloatHistogramBench,main,Long Statement,The length of the statement "Options opt=new OptionsBuilder().include(".*" + FloatHistogramBench.class.getSimpleName() + ".*").resultFormat(ResultFormatType.CSV).result("overall-results.csv").addProfiler(StackProfiler.class).addProfiler(GCProfiler.class).build();" is 234.,82
tdunning_t-digest,com.tdunning,SortBench,setup,Magic Number,The method contains a magic number: 999983,43
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 10,32
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 100,37
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 20,48
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 1e-5,66
tdunning_t-digest,com.tdunning,TDigestBench,nextDouble,Magic Number,The method contains a magic number: 1e-5,71
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 10,80
tdunning_t-digest,com.tdunning,TDigestBench,nextDouble,Magic Number,The method contains a magic number: 10,83
tdunning_t-digest,com.tdunning,TDigestBench,create,Magic Number,The method contains a magic number: 0.1,91
