Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
magarena,magic.data,UnimplementedParser,parseScriptsMissing,8,2,1,26,0
magarena,magic.data,UnimplementedParser,parseCardDefinition,11,1,1,35,0
magarena,magic.data,UnimplementedParser,prop2carddef,13,2,1,46,0
magarena,magic.data,UnimplementedParser,setProperty,8,1,3,59,0
magarena,magic.data,UnimplementedParser,addParsedDefinition,3,1,1,67,0
magarena,magic.data,UnimplementedParser,parseCardAbilities,15,3,0,71,0
magarena,magic.data,UnimplementedParser,getUnimplementedCardDefs,3,1,0,86,0
magarena,magic.data,UnimplementedParser,saveParsedCardsList,13,2,2,90,0
magarena,magic.data,UnimplementedParser,saveParseErrorLog,12,2,1,103,0
magarena,magic.data,UnimplementedParser,exportParseResults,7,1,0,115,0
magarena,magic.data,MagicFormat,getName,0,1,0,15,0
magarena,magic.data,MagicFormat,getCardLegality,0,1,2,17,0
magarena,magic.data,MagicFormat,getMinimumDeckSize,0,1,0,19,0
magarena,magic.data,MagicFormat,isCardLegal,3,1,2,21,0
magarena,magic.data,MagicFormat,isCardLegal,3,1,1,25,0
magarena,magic.data,MagicFormat,getLabel,3,1,0,29,0
magarena,magic.data,MagicFormat,isDeckLegal,12,4,1,33,0
magarena,magic.data,MagicFormat,getName,3,1,0,47,0
magarena,magic.data,MagicFormat,getCardLegality,3,1,2,52,0
magarena,magic.data,MagicFormat,getMinimumDeckSize,3,1,0,57,0
magarena,magic.data,MagicFormat,getFormatLabels,3,1,1,63,0
magarena,magic.data,MagicFormat,getDuelFormats,7,1,0,70,0
magarena,magic.data,MagicFormat,getCubeFilterFormats,3,1,0,78,0
magarena,magic.data,MagicFormat,getDuelFormatsArray,3,1,0,82,0
magarena,magic.data,MagicFormat,getDuelLabels,3,1,0,86,0
magarena,magic.data,MagicFormat,getCubeFilterLabels,3,1,0,90,0
magarena,magic.data,DuelConfig,DuelConfig,5,1,0,35,0
magarena,magic.data,DuelConfig,getStartLife,3,1,0,51,0
magarena,magic.data,DuelConfig,setStartLife,3,1,1,54,0
magarena,magic.data,DuelConfig,getHandSize,3,1,0,58,0
magarena,magic.data,DuelConfig,setHandSize,3,1,1,61,0
magarena,magic.data,DuelConfig,setNrOfGames,3,1,1,65,0
magarena,magic.data,DuelConfig,getNrOfGames,3,1,0,68,0
magarena,magic.data,DuelConfig,getCube,3,1,0,72,0
magarena,magic.data,DuelConfig,setCube,3,1,1,75,0
magarena,magic.data,DuelConfig,getPlayerProfile,3,1,1,79,0
magarena,magic.data,DuelConfig,setPlayerProfile,3,1,2,82,0
magarena,magic.data,DuelConfig,getPlayerDeckProfile,3,1,1,86,0
magarena,magic.data,DuelConfig,setPlayerDeckProfile,3,1,3,90,0
magarena,magic.data,DuelConfig,load,7,1,2,94,0
magarena,magic.data,DuelConfig,loadPlayerConfigs,10,3,2,102,0
magarena,magic.data,DuelConfig,load,5,1,0,117,0
magarena,magic.data,DuelConfig,save,11,2,1,123,0
magarena,magic.data,DuelConfig,getPlayerPrefix,3,1,1,136,0
magarena,magic.data,DuelConfig,getInstance,3,1,0,140,0
magarena,magic.data,DuelConfig,getGamesRequiredToWinDuel,3,1,0,144,0
magarena,magic.data,DuelConfig,getPlayerConfig,3,1,1,148,0
magarena,magic.data,DuelConfig,getPlayerConfigs,3,1,0,152,0
magarena,magic.data,DuelConfig,setPlayerConfigs,3,1,1,156,0
magarena,magic.data,MagicIcon,MagicIcon,3,1,1,260,0
magarena,magic.data,MagicIcon,getFilename,8,2,0,264,0
magarena,magic.data,MagicIcon,isManaIcon,3,1,0,272,0
magarena,magic.data,DeckGenerators,DeckGenerators,4,1,0,30,0
magarena,magic.data,DeckGenerators,getGeneratorNames,3,1,0,35,0
magarena,magic.data,DeckGenerators,addDeckGenerator,15,2,1,39,0
magarena,magic.data,DeckGenerators,getDeckGenerator,14,2,1,59,0
magarena,magic.data,DeckGenerators,loadDeckGenerators,21,3,1,72,0
magarena,magic.data,DeckGenerators,loadDeckGenerators,6,2,0,96,0
magarena,magic.data,DeckGenerators,getNrGenerators,3,1,0,103,0
magarena,magic.data,DeckGenerators,getInstance,3,1,0,107,0
magarena,magic.data,DeckGenerators,setRandomColorDeck,17,2,1,111,0
magarena,magic.data,DeckGenerators,setRandomDeck,10,2,1,133,0
magarena,magic.data,DeckGenerators,getDeckGenerator,8,2,1,148,0
magarena,magic.data,DownloadableFile,DownloadableFile,4,1,2,25,0
magarena,magic.data,DownloadableFile,getLocalFile,3,1,0,30,0
magarena,magic.data,DownloadableFile,getUrl,3,1,0,34,0
magarena,magic.data,DownloadableFile,getFilename,3,1,0,38,0
magarena,magic.data,DownloadableFile,doDownload,5,1,0,42,0
