Project Name,Package Name,Architecture Smell,Cause of the Smell
elastic_elasticsearch-river-rabbitmq,org.elasticsearch.river.rabbitmq,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RabbitmqRiver; RabbitmqRiverModule]; [RabbitmqRiver.Consumer]; [RabbitMQIntegrationTest; AbstractRabbitMQTest]; [RabbitMQIntegrationTest.InjectorHook]. LCC (Lack of Component Cohesion) = 0.67
