Project Name,Package Name,Architecture Smell,Cause of the Smell
247687009_soa,io.goudai.soa.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PropertiesLoader]; [JsonUtil]; [IdUtil]; [StringUtils]; [JdbcUtils]; [AppTest]. LCC (Lack of Component Cohesion) = 1.0
