Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs.language,Jsp,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs.language.scala,Scala,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: KEY
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsXmlReportParser.XmlBugInstance,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsXmlReportParser.XmlSourceLineAnnotation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsExecutor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EXISTING_FINDBUGS_REPORT_PATHS
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PLUGIN_NAME; EFFORT_PROPERTY; EFFORT_DEFAULT_VALUE; CONFIDENCE_LEVEL_PROPERTY; CONFIDENCE_LEVEL_DEFAULT_VALUE; TIMEOUT_PROPERTY; TIMEOUT_DEFAULT_VALUE; ALLOW_UNCOMPILED_CODE; ALLOW_UNCOMPILED_CODE_VALUE; REPORT_PATHS; EXCLUDES_FILTERS_PROPERTY; ONLY_ANALYZE_PROPERTY
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileExporter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sonar.plugins.findbugs.xml.FindBugsFilter; org.sonar.plugins.findbugs.xml.Match
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileImporter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsConfiguration,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sonar.plugins.findbugs.xml.FindBugsFilter; org.sonar.plugins.findbugs.xml.Match
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SONAR_JAVA_BINARIES
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsSensor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: REPOS
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsSensor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsXmlReportParserTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sonar.plugins.findbugs.FindbugsXmlReportParser
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsSensorTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sonar.plugins.findbugs.ReportedBug
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileImporterTest,Law of Demeter violation,The tool detected the smell in this method (shouldBuildModuleTreeFromXml) because the method voilates the law of Demeter. The long chain of method invocations is : org.sonar.plugins.findbugs.xml.Match.getBug; org.sonar.plugins.findbugs.xml.Bug.getPattern
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileImporterTest,Law of Demeter violation,The tool detected the smell in this method (shouldBuildModuleTreeFromXml) because the method voilates the law of Demeter. The long chain of method invocations is : org.sonar.plugins.findbugs.xml.Match.getBug; org.sonar.plugins.findbugs.xml.Bug.getPattern
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileExporterTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.sonar.plugins.findbugs.xml.FindBugsFilter; org.sonar.plugins.findbugs.FindbugsProfileExporter
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileExporterTest,Law of Demeter violation,The tool detected the smell in this method (shouldBuildTwoModulesEvenIfSameTwoRulesActivated) because the method voilates the law of Demeter. The long chain of method invocations is : org.sonar.plugins.findbugs.xml.Match.getBug; org.sonar.plugins.findbugs.xml.Bug.getPattern
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileExporterTest,Law of Demeter violation,The tool detected the smell in this method (shouldBuildTwoModulesEvenIfSameTwoRulesActivated) because the method voilates the law of Demeter. The long chain of method invocations is : org.sonar.plugins.findbugs.xml.Match.getBug; org.sonar.plugins.findbugs.xml.Bug.getPattern
SonarSource_sonar-findbugs,org.sonar.plugins.findbugs,FindbugsProfileExporterTest,Law of Demeter violation,The tool detected the smell in this method (shouldBuildModuleWithProperties) because the method voilates the law of Demeter. The long chain of method invocations is : org.sonar.plugins.findbugs.xml.FindBugsFilter.getMatchs; org.sonar.plugins.findbugs.xml.Match.getBug; org.sonar.plugins.findbugs.xml.Bug.getPattern
