Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
kuenishi_presto-riak,com.basho.riak.presto,TestPRSchema,testPRSchemaSerealization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestSplitTask,testEncode,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
kuenishi_presto-riak,com.basho.riak.presto,TestSerialization,testCoverageSplit,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestPRTable,testSerialization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestPRTable,testDeSerialization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestRiakColumnHandle,testSerializtion2,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestRiakColumnHandle,testSerialization,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestRiakColumnHandle,testTupleDomain,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
kuenishi_presto-riak,com.basho.riak.presto,TestRiakColumnHandle,testTupleDomain,Empty test,The tool detected the smell in this test method because the test is empty.
