Project Name,Package Name,Architecture Smell,Cause of the Smell
branky_cascading.hive,cascading.hive,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ORCFile; HiveProps; HiveSchemaUtil; ORCFileTest; HiveSchemaUtilTest; RCFile]; [ORCFile.Type]; [ORCFile.OrcSchemeOutputFormat]; [RCFileTest]. LCC (Lack of Component Cohesion) = 0.44
