Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,ProvidedParamDataModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,EmptyDefaultClass,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,EmptyDefaultClass,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,RuleDataModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,CorleoneProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,ParamBinderGenerator,Feature Envy,The tool detected a instance of this smell because generateBindParamsMethod is more interested in members of the type: JobDataModel
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,ParamBinderGenerator,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ParamBinderGenerator; ParamBinderHelper
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,JobQueueTest,Feature Envy,The tool detected a instance of this smell because getJobAfterCurrentOneTest is more interested in members of the type: JobQueue
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone,TestProcessors,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,CyclicReferenceException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,UncaughtIllegalAccessException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,UncaughtClassNotFoundException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,UncaughtInvocationTargetException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,MultipleRootsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,UncaughtInstantiationException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.exceptions,NoRootsException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.validator,ElementCollectionValidator,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: validate
JorgeCastilloPrz_Corleone,com.github.jorgecastilloprz.corleone.validator,SingleAnnotationValidator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
