Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter5,StringExamplesTest,allStringJoins,Long Statement,The length of the statement "List<Function<List<Artist>`String>> formatters=Arrays.<Function<List<Artist>`String>>asList(StringExamples::formatArtists`StringExamples::formatArtistsForLoop`StringExamples::formatArtistsRefactor1`StringExamples::formatArtistsRefactor2`StringExamples::formatArtistsRefactor3`StringExamples::formatArtistsRefactor4`StringExamples::formatArtistsRefactor5);" is 355.,27
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter5,StringCollectorTest,testCollectPrallelLargeDataSet,Magic Number,The method contains a magic number: 10000,92
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter5.mutable_custom,CollectorExpansions,reportingAlbumSales,Long Statement,The length of the statement "return Collectors.reducing(new AlbumSalesReport()`album -> new AlbumSalesReport(album)`(left`right) -> left.merge(right));" is 122.,8
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,CompletableAlbumLookup,lookupByName,Long Statement,The length of the statement "CompletableFuture<List<Artist>> artistLookup=loginTo("artist").thenCompose(artistLogin -> lookupArtists(albumName`artistLogin));" is 128.,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,CompletableAlbumLookup,lookupByName,Long Statement,The length of the statement "return loginTo("track").thenCompose(trackLogin -> lookupTracks(albumName`trackLogin)).thenCombine(artistLookup`(tracks`artists) -> new Album(albumName`tracks`artists)).join();" is 175.,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,CompletableAlbumLookup,lookupTracks,Magic Number,The method contains a magic number: 1000,85
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,CompletableAlbumLookup,loginTo,Magic Number,The method contains a magic number: 1000,92
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,FutureAlbumLookup,fakeWaitingForExternalWebService,Magic Number,The method contains a magic number: 1000,67
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,RxExamples,search,Long Statement,The length of the statement "return getSavedArtists().filter(name -> name.contains(searchedName)).flatMap(this::lookupArtist).filter(artist -> artist.getNationality().contains(searchedNationality)).take(maxResults);" is 186.,24
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter9,RxExamplesTest,filtersAlbums,Magic Number,The method contains a magic number: 5,11
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,DiceRolls,parallelDiceRolls,Long Statement,The length of the statement "return IntStream.range(0`N).parallel().mapToObj(twoDiceThrows()).collect(groupingBy(side -> side`summingDouble(n -> fraction)));" is 128.,43
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,DiceRolls,twoDiceThrows,Magic Number,The method contains a magic number: 7,55
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,DiceRolls,twoDiceThrows,Magic Number,The method contains a magic number: 7,55
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,ManualDiceRolls,twoDiceThrows,Magic Number,The method contains a magic number: 7,68
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,ManualDiceRolls,twoDiceThrows,Magic Number,The method contains a magic number: 7,68
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,ArraySum,initAlbums,Magic Number,The method contains a magic number: 1000,35
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,WordCounting,countWords,Long Statement,The length of the statement "Map<String`Long> counts=reader.lines().flatMap(space::splitAsStream).map(String::trim).filter(word -> !word.isEmpty()).collect(groupingBy(word -> word`counting()));" is 164.,47
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter6,MovingAverageTest,smallArray,Magic Number,The method contains a magic number: 3,16
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,Decisions,originsOfBands,Long Statement,The length of the statement "Set<String> origins=album.getMusicians().filter(artist -> artist.getName().startsWith("The")).map(artist -> artist.getNationality()).collect(toSet());" is 150.,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,GeneratingStreams,generate,Magic Number,The method contains a magic number: 3,11
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,GeneratingStreams,iterate,Magic Number,The method contains a magic number: 5,17
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,external,Magic Number,The method contains a magic number: 4,16
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExample,Magic Number,The method contains a magic number: 2,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExample,Magic Number,The method contains a magic number: 3,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExample,Magic Number,The method contains a magic number: 2,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExample,Magic Number,The method contains a magic number: 3,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExample,Magic Number,The method contains a magic number: 4,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExampleParallel,Magic Number,The method contains a magic number: 2,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExampleParallel,Magic Number,The method contains a magic number: 3,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExampleParallel,Magic Number,The method contains a magic number: 2,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExampleParallel,Magic Number,The method contains a magic number: 3,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,StreamExercisesTest,mapExampleParallel,Magic Number,The method contains a magic number: 4,30
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeMaxLength,Magic Number,The method contains a magic number: 524,56
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeMaxLength,Magic Number,The method contains a magic number: 378,56
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeMaxLength,Magic Number,The method contains a magic number: 451,56
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsMaxLength,Magic Number,The method contains a magic number: 524,74
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsMaxLength,Magic Number,The method contains a magic number: 378,74
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsMaxLength,Magic Number,The method contains a magic number: 451,74
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsAnyMatch,Long Statement,The length of the statement "List<Track> tracksOnColtrane=asList(new Track("Bakai"`524)`new Track("Violets for Your Furs"`378)`new Track("Time Was"`451));" is 125.,89
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsAnyMatch,Magic Number,The method contains a magic number: 524,89
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsAnyMatch,Magic Number,The method contains a magic number: 378,89
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsAnyMatch,Magic Number,The method contains a magic number: 451,89
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,streamsAnyMatch,Magic Number,The method contains a magic number: 500,89
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeAnyMatch,Long Statement,The length of the statement "List<Track> tracksOnColtrane=asList(new Track("Bakai"`524)`new Track("Violets for Your Furs"`378)`new Track("Time Was"`451));" is 125.,102
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeAnyMatch,Magic Number,The method contains a magic number: 524,102
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeAnyMatch,Magic Number,The method contains a magic number: 378,102
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeAnyMatch,Magic Number,The method contains a magic number: 451,102
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,imperativeAnyMatch,Magic Number,The method contains a magic number: 500,102
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,sumUsingReduce,Magic Number,The method contains a magic number: 2,120
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,sumUsingReduce,Magic Number,The method contains a magic number: 3,120
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,sumUsingReduce,Magic Number,The method contains a magic number: 6,120
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,expandedReduce,Magic Number,The method contains a magic number: 2,130
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,expandedReduce,Magic Number,The method contains a magic number: 3,130
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,expandedReduce,Magic Number,The method contains a magic number: 6,130
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,countUsingReduceFor,Magic Number,The method contains a magic number: 2,144
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,countUsingReduceFor,Magic Number,The method contains a magic number: 3,144
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,countUsingReduceFor,Magic Number,The method contains a magic number: 6,144
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,functionalStringsWithNumbers,Long Statement,The length of the statement "List<String> beginningWithNumbers=Stream.of("a"`"1abc"`"abc1").filter(value -> isDigit(value.charAt(0))).collect(toList());" is 123.,155
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 2,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 3,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 4,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 2,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 3,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,HigherOrderFunctionExamplesTest,flatMapCharacters,Magic Number,The method contains a magic number: 4,181
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter3,RefactorTest,allStringJoins,Long Statement,The length of the statement "List<Supplier<Refactor.LongTrackFinder>> finders=Arrays.<Supplier<Refactor.LongTrackFinder>>asList(Refactor.Step0::new`Refactor.Step1::new`Refactor.Step2::new`Refactor.Step3::new`Refactor.Step4::new);" is 200.,19
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,DependencyInversionPrincipleTest,data,Long Statement,The length of the statement "Object[][] data=new Object[][]{{new DependencyInversionPrinciple.NoDIP()}`{new DependencyInversionPrinciple.ExtractedDIP()}};" is 125.,21
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,data,Long Statement,The length of the statement "Object[][] data=new Object[][]{{new ImperativeRefactoredPrimeCounter()}`{new ImperativeSingleMethodPrimeCounter()}`{new FunctionalPrimeCounter()}`{new ParallelFunctionalPrimeCounter()}};" is 186.,17
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo10,Magic Number,The method contains a magic number: 5,32
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo10,Magic Number,The method contains a magic number: 10,32
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo10,Magic Number,The method contains a magic number: 9,32
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo10,Magic Number,The method contains a magic number: 20,32
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo20,Magic Number,The method contains a magic number: 9,38
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo20,Magic Number,The method contains a magic number: 20,38
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo30,Magic Number,The method contains a magic number: 11,43
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8,SingleResponsibilityPrincipleTest,countsPrimesTo30,Magic Number,The method contains a magic number: 30,43
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter8.command,MockEditor,check,Magic Number,The method contains a magic number: 2,27
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter2,LambdaExercises,_1b,Magic Number,The method contains a magic number: 100,22
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter2,LambdaExercises,_2b,Long Statement,The length of the statement "ThreadLocal<DateFormat> threadSafeFormatter=ThreadLocal.withInitial(() -> DateFormat.getDateInstance(DateFormat.MEDIUM`Locale.UK));" is 131.,42
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.examples.chapter2,LambdaExpressions,typeInferenceExamples,Magic Number,The method contains a magic number: 5,111
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter4,ArtistsTest,indexOutsideRange,Magic Number,The method contains a magic number: 4,24
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter4,ArtistsTest,nameIndexOutsideRange,Magic Number,The method contains a magic number: 4,36
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,Fibonacci,fibonacci,Magic Number,The method contains a magic number: 2,16
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,GroupingByTest,stringsByLength,Long Statement,The length of the statement "com.insightfullogic.java8.answers.chapter5.GroupingBy<String`Integer> stringIntegerGroupingBy=new GroupingBy<>(String::length);" is 127.,15
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,GroupingByTest,stringsByLength,Magic Number,The method contains a magic number: 2,15
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,GroupingByTest,stringsByLength,Magic Number,The method contains a magic number: 2,15
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,WordCountTest,passesBookExample,Magic Number,The method contains a magic number: 3,13
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,WordCountTest,passesBookExample,Magic Number,The method contains a magic number: 3,13
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,WordCountTest,passesBookExample,Magic Number,The method contains a magic number: 2,13
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 2L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 3L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 5L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 8L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 13L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 21L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter5,FibonacciTest,fibonacciMatchesOpeningSequence,Magic Number,The method contains a magic number: 34L,14
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter9,CompletableFutureArtistAnalyser,isLargerGroup,Long Statement,The length of the statement "artistMemberCount.thenCombine(otherArtistMemberCount`(count`otherCount) -> count > otherCount).thenAccept(handler::accept);" is 123.,17
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter9,ArtistAnalyzerTest,data,Long Statement,The length of the statement "Object[][] data=new Object[][]{{new CallbackArtistAnalyser(lookupService::lookupArtistName)}`{new CompletableFutureArtistAnalyser(lookupService::lookupArtistName)}};" is 165.,19
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter9,FakeLookupService,lookupArtistName,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@18847abc,8
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter9,FakeLookupService,sleepToSimulateLookupLatency,Magic Number,The method contains a magic number: 1000,23
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter6,BuggyReduce,multiplyThrough,Magic Number,The method contains a magic number: 5,17
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter6,OptimisationExample,addNumbers,Magic Number,The method contains a magic number: 1_000_000,42
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter6,OptimisationExampleFixed,addNumbers,Magic Number,The method contains a magic number: 1_000_000,42
RichardWarburton_java-8-lambdas-exercises,com.insightfullogic.java8.answers.chapter6,SerialToParallelTest,testSerialToParallel,Magic Number,The method contains a magic number: 100,12
