Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
rapidminer_rapidminer,com.rapidminer.test,TestContext,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PROPERTY_TEST_FILE; PROPERTY_TEST_REPOSITORY_URL; PROPERTY_TEST_REPOSITORY_LOCATION; PROPERTY_TEST_REPOSITORY_USER; PROPERTY_TEST_REPOSITORY_PASSWORD; REPOSITORY_ALIAS
rapidminer_rapidminer,com.rapid_i.repository.wsimport,ObjectFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
rapidminer_rapidminer,com.rapidminer.deployment.client.wsimport,ObjectFactory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
rapidminer_rapidminer,libsvm,svm_parameter,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: C_SVC; NU_SVC; ONE_CLASS; EPSILON_SVR; NU_SVR; LINEAR; POLY; RBF; SIGMOID; PRECOMPUTED
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdatePanelTab,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
rapidminer_rapidminer,com.rapid_i.deployment.update.client,ManagedExtension,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdateDialog,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: UPDATE_ACTION
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdateDialog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdateManager,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PACKAGE_TYPE_RAPIDMINER_PLUGIN; PACKAGE_TYPE_STAND_ALONE; TARGET_PLATFORM; DEVELOPMENT_BUILD; PARAMETER_UPDATE_INCREMENTALLY; PARAMETER_UPDATE_URL; PARAMETER_INSTALL_TO_HOME; UPDATESERVICE_URL; PACKAGEID_RAPIDMINER; COMMERCIAL_LICENSE_NAME; NEVER_REMIND_INSTALL_EXTENSIONS_FILE_NAME
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdateManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
rapidminer_rapidminer,com.rapid_i.deployment.update.client,UpdatePanel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
rapidminer_rapidminer,com.rapid_i.deployment.update.client,PendingPurchasesInstallationDialog,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
rapidminer_rapidminer,com.rapid_i.deployment.update.client,ExtensionDialog,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MANAGE_EXTENSIONS
