Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
vokalinteractive_VolleyBall,com.test,TestApp.DummyModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.test,MainActivity,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TAG
vokalinteractive_VolleyBall,com.vokal.volley.debug,VolleyBallDebug.Changed,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.vokal.volley,VolleyBall,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEFAULT_URL; MOCK_BASE; MOCK
vokalinteractive_VolleyBall,com.vokal.volley,VolleyBall.EnvSwitcher,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.vokal.volley,VolleyBall.EnvMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.vokal.volley,VolleyBall.MockMap,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.vokal.volley,VolleyBall.EnvBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
vokalinteractive_VolleyBall,com.vokal.volley.generator,ResponseGenerator,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HTTP_1_1; FACTORY; CONTEXT; SERVER_ERROR
vokalinteractive_VolleyBall,com.vokal.volley.mock,MockHttpStack,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: HTTP_1_1
vokalinteractive_VolleyBall,com.vokal.volley.mock,Route,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GET; POST; PUT; DELETE
